,id,title,tags
6263,tt9319874,Maara,"['When', 'Paaru', 'sees', 'a', 'fairy', 'tale', 'she', 'heard', 'from', 'a', 'stranger', 'as', 'a', 'child', 'painted', 'across', 'the', 'walls', 'of', 'a', 'coastal', 'town,', 'she', 'goes', 'in', 'search', 'of', 'the', 'man', 'who', 'painted', 'it', '-', 'Maara.', 'Madhavan', 'ShraddhaSrinath', 'ShivadaNair', 'Mouli', 'DhilipKumar']"
6267,tt0073822,The Magic Flute,"['The', 'story', 'of', 'the', 'prince', 'Tamino', 'and', 'his', 'zestful', 'sidekick', 'Papageno,', 'who', 'are', 'sent', 'on', 'a', 'mission', 'to', 'save', 'a', 'beautiful', 'princess', 'from', 'the', 'clutches', 'of', 'evil.', 'UlrikCold', 'JosefKöstlinger', 'IrmaUrrila', 'HåkanHagegård', 'IngmarBergman']"
6270,tt1180583,Vaaranam Aayiram,"['A', 'father', 'and', 'son', 'help', 'each', 'other', 'through', 'growing', 'up,', 'romance,', 'tragedy,', 'and', 'adventure.', 'Suriya', 'Simran', 'Ramya', 'SameeraReddy', 'GauthamVasudevMenon']"
6275,tt0045586,By the Light of the Silvery Moon,"['Marjorie', ""Winfield's"", 'engagement', 'to', 'Bill', 'Sherman,', 'who', 'has', 'just', 'arrived', 'home', 'from', 'fighting', 'in', 'World', 'War', 'I,', 'serves', 'as', 'the', 'backdrop', 'for', 'the', 'trials', 'and', 'tribulations', 'of', 'her', 'family.', 'DorisDay', 'GordonMacRae', 'LeonAmes', 'RosemaryDeCamp', 'DavidButler']"
6278,tt16175706,He's Into Her: The Movie Cut,"['A', 'spunky', 'teenage', 'girl', 'from', 'Mindoro,', 'moves', 'to', 'Manila', 'to', 'live', 'with', 'her', 'estranged', 'father', 'and', 'study', 'in', 'a', 'prestigious', 'school.', 'She', 'clashes', 'with', 'basketball', 'varsity', 'captain,', 'unaware', 'that', 'their', 'one-upmanship', 'will', 'blossom', 'into', 'something', 'beautiful.', 'BelleMariano', 'DonnyPangilinan', 'RhysMiguelEugenio', 'KaoriOinuma', 'ChadVidanes']"
6282,tt2914760,Malibu Road,"['Fast', 'living', 'Los', 'Angelenos', 'are', 'targeted', 'by', 'the', 'Central', 'Intelligence', 'Agency', 'during', 'Operation', 'Midnight', 'Climax,', 'part', 'of', 'MKUltra.', 'JessicaJadeAndres', 'MichaelAndricopoulos', 'LillianSolangeBeaudoin', 'EmiliaBogdanova', 'MontgomeryMarkland']"
6287,tt0302952,Putt Jattan De,"['Two', 'young', 'men', 'find', 'their', 'inherited', 'rivalry', 'exacerbated', 'by', 'a', 'woman', 'with', 'whom', 'they', 'form', 'a', 'love', 'triangle.', 'ShatrughanSinha', 'Dharmendra', 'BaldevKhosa', 'PrakashGill', 'JagjeetGill']"
6305,tt0091364,Courier,"['The', 'story', 'of', 'a', 'teenager', 'boy', 'in', 'times', 'of', 'the', 'comunism', 'fall', 'in', 'the', 'Soviet', 'Union.', 'FyodorDunayevsky', 'AnastasiyaNemolyaeva', 'OlegBasilashvili', 'InnaChurikova', 'KarenShakhnazarov']"
6310,tt0806029,Farewell,"['The', 'French', 'intelligence', 'service', 'alerts', 'the', 'U.S.', 'about', 'a', 'Soviet', 'spy', 'operation', 'during', 'the', 'height', 'of', 'the', 'Cold', 'War,', 'which', 'sets', 'off', 'an', 'unfortunate', 'chain', 'of', 'events.', 'GuillaumeCanet', 'EmirKusturica', 'AlexandraMariaLara', 'IngeborgaDapkunaite', 'ChristianCarion']"
6311,tt0082314,Ek Duuje Ke Liye,"['The', 'cross-cultural', 'romance', 'between', 'Vaasu', 'and', 'Sapna', 'meets', 'heavy', 'opposition', 'from', 'their', 'family,', 'who', 'vow', 'to', 'stop', 'their', 'union', 'at', 'any', 'cost.', 'As', 'the', 'star-crossed', 'lovers', 'forbidden', 'love', 'ensues,', 'nothing', 'will', 'prepare', 'them', 'for', 'their', 'tragic', 'destiny.', 'KamalHaasan', 'RatiAgnihotri', 'Madhavi', 'SunilThapa', 'K.Balachander']"
6313,tt0093004,The Family,"['With', 'the', 'background', 'of', 'the', 'XX', 'century', 'Italian', 'history,', 'Carlo,', 'a', 'retired', 'teacher,', 'traces', 'the', 'vicissitudes', 'of', 'his', 'family.', 'VittorioGassman', 'FannyArdant', 'StefaniaSandrelli', 'EmanueleLamaro', 'EttoreScola']"
6314,tt0038461,Deception,"['After', 'marrying', 'her', 'long-lost', 'love,', 'a', 'musician', 'finds', 'the', 'relationship', 'threatened', 'by', 'a', 'wealthy', 'composer', 'who', 'is', 'besotted', 'with', 'her.', 'BetteDavis', 'PaulHenreid', 'ClaudeRains', 'JohnAbbott', 'IrvingRapper']"
6317,tt0039037,The Time of Their Lives,"['A', 'psychiatrist', 'stays', 'in', 'a', 'mansion', 'haunted', 'by', 'prankish', 'ghosts', 'from', 'the', 'Revolutionary', 'War.', 'BudAbbott', 'LouCostello', 'MarjorieReynolds', 'BinnieBarnes', 'CharlesBarton']"
6318,tt0031477,In Name Only,"['After', 'a', 'wealthy', 'man', 'finds', 'out', 'his', 'wife', 'is', 'a', 'gold', 'digger,', 'he', 'meets', 'and', 'falls', 'for', 'a', 'widowed', 'mother,', 'and', 'complications', 'ensue.', 'CaryGrant', 'CaroleLombard', 'KayFrancis', 'CharlesCoburn', 'JohnCromwell']"
6321,tt0036367,So Proudly We Hail!,"['A', 'group', 'of', 'nurses', 'returning', 'from', 'the', 'war', 'in', 'the', 'Philippines', 'recall', 'their', 'experiences', 'in', 'combat', 'and', 'in', 'love.', 'ClaudetteColbert', 'PauletteGoddard', 'VeronicaLake', 'GeorgeReeves', 'MarkSandrich']"
6330,tt0308280,Friends,"['Three', 'friends,', 'who', 'value', 'friendship', 'over', 'everything', 'else,', 'begin', 'to', 'fall', 'apart', 'when', 'one', 'of', 'them', 'learns', 'about', 'a', 'shocking', 'incident', 'that', 'happened', 'in', 'their', 'past.', 'JosephVijay', 'Suriya', 'RameshKhanna', 'Devayani', 'Siddique']"
6335,tt0079938,The Touch,"['Anirudh', 'Parmar', 'is', 'blind,', 'but', 'he', 'does', 'not', 'let', 'this', 'impairment', 'bind', 'him', 'down.', 'He', 'runs', 'a', 'school', 'for', 'the', 'blind', 'as', 'a', 'Principal.', 'He', 'meets', 'with', 'social', 'worker,', 'Kavita.', 'Kavita', 'is', 'attracted', 'to', 'him,', '...', 'See', 'full', 'summary', '»', 'ShabanaAzmi', 'NaseeruddinShah', 'SudhaChopra', 'MohanGokhale', 'SaiParanjape']"
6341,tt15307404,Please Kill Me,"['A', 'girl', 'returning', 'from', 'Canada', 'after', '4', 'years', 'is', 'abducted', 'in', 'Kharar,', 'Punjab.', 'The', 'police', 'is', 'left', 'clueless', 'as', 'the', 'kidnapper', 'is', 'always', 'one', 'step', 'ahead', 'of', 'them.', 'JagjeetSandhu', 'MeghaSharma', 'MohantySharma', 'KaranveerKhullar', 'PremSinghSidhu']"
6350,tt0439418,7/G Rainbow Colony,"['A', 'neighborhood', 'good-for-nothing', 'attempts', 'to', 'romance', 'the', 'new', 'girl', 'in', 'town.', 'RaviKrishna', 'SoniaAgarwal', 'SumanShetty', 'Vijayan', 'K.Selvaraghavan']"
6356,tt9680080,Dandupalya 4,"['Based', 'on', 'Dandupalya,', 'the', 'real-life', 'notorious', 'gang', 'rampant', 'during', 'the', '1980s,', 'the', 'movie', 'depicts', 'their', 'sadistic', 'crimes', 'against', 'innocent', 'people.', 'VenuBanerjee', 'MumaitKhan', 'SnehaNair', 'SumanRanganath', 'T.K.Nayak']"
6365,tt21187542,Table for Six,"['A', 'family', 'reunion', 'dinner', 'turns', 'awkward', 'when', 'Bernard', 'arrives', 'with', 'his', 'new', 'girlfriend,', 'who', 'happens', 'to', 'be', 'big', 'brother', ""Steve's"", 'old', 'flame.', 'With', ""Steve's"", 'casual', 'partner', 'comes', 'to', 'his', 'rescue,', 'anything', 'that', 'can', 'go', 'wrong', 'goes', 'laughably', 'berserk.', 'Chi-WahWong', 'StephyTang', 'LouisCheung', 'IvanaWong', 'SunnyChan']"
6366,tt0116763,Khamoshi the Musical,"['The', 'daughter', 'of', 'deaf-mute', 'parents', 'seeks', 'their', 'understanding', 'when', 'she', 'discovers', 'a', 'love', 'for', 'music.', 'ManishaKoirala', 'NanaPatekar', 'SalmanKhan', 'SeemaBiswas', 'SanjayLeelaBhansali']"
6369,tt0047123,It Should Happen to You,"['When', 'a', 'young', 'woman', 'with', 'dreams', 'of', 'fame', 'rents', 'a', 'billboard', 'to', 'advertise', 'herself,', 'her', 'life', 'changes', 'overnight.', 'JudyHolliday', 'JackLemmon', 'PeterLawford', ""MichaelO'Shea"", 'GeorgeCukor']"
6376,tt0018839,The Docks of New York,"['A', 'blue-collar', 'worker', 'on', 'New', ""York's"", 'depressed', 'waterfront', 'finds', 'his', 'life', 'changed', 'after', 'he', 'saves', 'a', 'woman', 'attempting', 'suicide.', 'GeorgeBancroft', 'BettyCompson', 'OlgaBaclanova', 'ClydeCook', 'JosefvonSternberg']"
6379,tt0405266,Raincoat,"['All', 'he', 'wanted', 'was', 'to', 'see', 'her', 'just', 'once.', 'Manu', 'was', 'from', 'a', 'village', 'in', 'the', 'backwoods.', 'Neeru', 'was', 'the', 'girl', 'next', 'door,', 'his', 'lost', 'love.', 'AjayDevgn', 'AishwaryaRaiBachchan', 'AnnuKapoor', 'MouliGanguly', 'RituparnoGhosh']"
6382,tt0057637,The Night Before Christmas,"['Surreal', 'Soviet-era', 'Christmas', 'fantasy', 'movie.', 'AleksandrKhvylya', 'LyudmilaMyznikova', 'YuriTavrov', 'LyudmilaKhityaeva', 'AleksandrRou']"
6383,tt0067546,Pakeezah,"['In', 'Lucknow', 'at', 'the', 'turn', 'of', 'the', 'century,', 'a', 'dancer', 'and', 'courtesan', 'believes', 'that', 'her', 'pure', 'soul', 'and', 'body', 'will', 'enable', 'her', 'to', 'find', 'true', 'love', 'and', 'honor.', 'AshokKumar', 'MeenaKumari', 'RaajKumar', 'Veena', 'KamalAmrohi']"
6384,tt0407851,Hana to Arisu,"['When', 'two', 'best', 'friends', 'develop', 'a', 'crush', 'on', 'the', 'same', 'boy,', 'they', 'develop', 'a', 'plan', 'to', 'trick', 'him', 'into', 'dating', 'them.', 'AnneSuzuki', 'YûAoi', 'TomohiroKaku', 'ShôkoAida', 'ShunjiIwai']"
6394,tt0070935,Procession of Memories,"['Three', 'brothers', 'are', 'separated', 'after', 'their', ""parents'"", 'murder.', 'Years', 'later,', 'their', 'only', 'hope', 'of', 'avenging', 'their', 'parents', 'and', 'reuniting', 'as', 'a', 'family', 'lies', 'in', 'the', 'song', 'they', 'learned', 'as', 'children.', 'Dharmendra', 'ZeenatAman', 'VijayArora', 'ImtiazKhan', 'NasirHussain']"
6405,tt0330243,Day of the Wacko,"['24', 'hours', 'in', 'the', 'bitter', 'life', 'of', 'a', 'frustrated', 'divorced', 'teacher', 'who', 'stays', 'in', 'the', 'vicious', 'circle', 'of', 'his', 'numerous', 'obsessions.', 'MarekKondrat', 'JaninaTraczykówna', 'AndrzejGrabowski', 'MichalKoterski', 'MarekKoterski']"
6425,tt7127344,Love You to the Stars and Back,"['A', 'young', 'woman', 'forms', 'a', 'bond', 'with', 'a', 'terminally-ill', 'young', 'man', 'while', 'on', 'a', 'road', 'trip.', 'JuliaBarretto', 'JoshuaGarcia', 'CarminaVillaroel', 'CherryPiePicache', 'AntoinetteJadaone']"
6428,tt0041498,I Was a Male War Bride,"['After', 'marrying', 'an', 'American', 'lieutenant', 'with', 'whom', 'he', 'was', 'assigned', 'to', 'work', 'in', 'post-war', 'Germany,', 'a', 'French', 'captain', 'attempts', 'to', 'find', 'a', 'way', 'to', 'accompany', 'her', 'back', 'to', 'the', 'States', 'under', 'the', 'terms', 'of', 'the', 'War', 'Bride', 'Act.', 'CaryGrant', 'AnnSheridan', 'MarionMarshall', 'RandyStuart', 'HowardHawks']"
6429,tt0028505,Wife vs. Secretary,"['The', 'wife', 'of', 'a', 'publishing', 'executive', 'mistakenly', 'believes', 'that', 'her', ""husband's"", 'relationship', 'with', 'his', 'attractive', 'secretary', 'is', 'more', 'than', 'professional.', 'ClarkGable', 'JeanHarlow', 'MyrnaLoy', 'MayRobson', 'ClarenceBrown']"
6431,tt0264603,Extemporal la dirigentie,"['The', 'film', 'tells', 'the', 'love', 'relationship', 'of', 'Anca,', 'the', 'daughter', 'of', 'the', 'philosophy', 'teacher', 'Socrates,', 'with', 'Doru,', 'a', 'classmate.', 'The', 'teacher', 'is', 'worried,', 'thinking', 'that', 'Anca', 'might', 'be', 'neglecting', 'her', 'school', 'preparations.', 'TamaraBuciuceanu-Botez', 'IonCaramitru', 'DianaLupescu', 'MadalinaPop', 'NicolaeCorjos']"
6432,tt26655145,Sridevi Shoban Babu,"['Sridevi', 'is', 'a', 'young', 'fashion', 'designer', 'from', 'Hyderabad.', 'Shoban', 'Babu', 'is', 'a', 'big-hearted', 'guy', 'from', 'Anakapalli.', 'Both', 'of', 'them', 'meet', 'in', 'Araku', 'valley', 'and', 'fight', 'over', 'a', 'property.', 'What', 'happens', 'subsequently', 'forms', 'the', 'story.', 'GouriKishan', 'Moin', 'SantoshSobhan', 'PrashanthKumarDimmala']"
6433,tt0757157,Baekmanjangja-ui cheot-sarang,"['Jae-Kyung', '(Hyun-Bin', ')', 'is', 'a', 'tough', 'guy,', 'who', 'is', 'a', 'high', 'school', 'senior,If', 'he', 'turns', '19', 'years', 'means,', 'he', 'could', 'be', 'a', 'millionaire', 'by', 'inheriting', 'his', 'deceased', ""grandfather's"", 'wealth.', 'Unfortunately', 'his', '...', 'See', 'full', 'summary', '»', 'HyunBin', 'Yong-joonCho', 'Yong-gooDo', 'ParkJin-young', 'Tae-gyunKim']"
6437,tt0164756,Mifune,"[""Kresten's"", 'dad', 'dies', 'and', 'he', 'returns', 'to', 'the', 'farm', 'on', 'Lolland', 'to', 'take', 'care', 'of', 'things,', 'including', 'his', 'developmentaly-challenged', 'brother.', 'He', 'employs', 'a', 'hooker', 'as', 'maid.', 'He', 'loses', 'his', 'wife', 'and', 'job', 'due', 'to', 'lies.', 'The', ""maid's"", 'kid', 'brother', 'moves', 'in', 'and', ""they're"", 'a', 'family', 'of', '4.', 'IbenHjejle', 'AndersW.Berthelsen', 'JesperAsholt', 'EmilTarding', 'SørenKragh-Jacobsen']"
6438,tt0035262,Road to Morocco,"['Two', 'carefree', 'castaways', 'on', 'a', 'desert', 'shore', 'find', 'an', 'Arabian', 'Nights', 'city,', 'where', 'they', 'compete', 'for', 'the', 'luscious', 'Princess', 'Shalmar.', 'BingCrosby', 'BobHope', 'DorothyLamour', 'AnthonyQuinn', 'DavidButler']"
6439,tt8595426,My Online Valentine,"['A', 'woman', 'finds', 'romance', 'through', 'an', 'online', 'dating', 'site,', 'but', 'her', 'ex-boyfriend', 'has', 'plans', 'to', 'win', 'her', 'back.', 'TajaV.Simpson', 'BlueKimble', 'RobertChristopherRiley', 'LailaOdom', 'ChristopherNolen']"
6440,tt0270226,Bara,"['Amri', 'and', 'Ziman', 'work', 'as', 'mechanics', 'and', 'plays', 'music', 'at', 'the', 'night', 'club.', 'Ziman', 'has', 'a', 'girlfriend,', 'Arni.', 'Amri', 'meets', 'Effa', 'which', 'seeks', 'protection', 'from', 'being', 'victimize', 'by', 'Carlos', 'vice', 'syndicate.', 'The', '...', 'See', 'full', 'summary', '»', 'Awie', 'NashaAziz', 'RosyamNor', 'ZamaniSlam', 'YusofHaslam']"
6446,tt0058414,Nothing But a Man,"['A', 'black', 'man', 'and', 'his', 'school-teacher', 'wife', 'face', 'discriminatory', 'challenges', 'in', '1960s', 'America.', 'IvanDixon', 'AbbeyLincoln', 'JuliusHarris', 'GloriaFoster', 'MichaelRoemer']"
6455,tt0082088,Blood Wedding,"['A', 'group', 'of', 'dancers', 'puts', ""Lorca's"", ""'Blood"", ""Wedding'"", 'on', 'stage,', 'the', 'tragic', 'play', 'about', 'a', 'married', 'man', 'who', 'is', 'still', 'in', 'love', 'with', 'his', 'ex-girlfriend,', 'and', 'tries', 'to', 'reunite', 'with', 'her', 'despite', 'her', 'planned', 'wedding.', 'AntonioGades', 'CristinaHoyos', 'JuanAntonioJiménez', 'CarmenVillena', 'CarlosSaura']"
6456,tt14813878,Gameboys: The Movie,"['Gamers', 'turned', 'lovers', 'Cairo', 'and', 'Gavreel', 'spend', 'time', 'together', 'a', 'few', 'weeks', 'before', 'Cairo', 'returns', 'to', 'his', 'province.', 'Their', 'relationship', 'is', 'tested', 'as', 'they', 'have', 'to', 'deal', 'with', 'distance,', 'the', 'pandemic,', 'fate', 'and', 'circumstance.', 'KokoyDeSantos', 'ElijahCanlas', 'AdriannaSo', 'KyleVelino', 'IvanAndrewPayawal']"
6461,tt0044136,Tomorrow Is Another Day,"['An', 'ex-convict', 'and', 'a', 'woman', 'fall', 'in', 'love,', 'after', 'she', 'shoots', 'her', 'police', 'Lt.', 'boyfriend', 'dead', 'in', 'self', 'defense,', 'and', 'falsely', 'leads', 'him', 'to', 'believe', 'that', 'he', 'did', 'the', 'shooting.', 'RuthRoman', 'SteveCochran', 'LureneTuttle', 'RayTeal', 'FelixE.Feist']"
6473,tt15816290,Kulche Chole,"['Unemployed', 'engineer', 'Jaggi', 'opens', 'a', 'small', 'business', 'on', 'the', 'advice', 'of', 'his', 'friend,', 'but', 'winds', 'up', 'in', 'trouble', 'when', 'he', 'falls', 'for', 'the', 'daughter', 'of', 'a', 'millionaire', 'and', 'tells', 'her', 'that', 'he', 'owns', 'a', 'chain', 'of', 'restaurants.', 'DilrajGrewal', 'JannatZubairRahmani', 'JaswantSinghRathore', 'SimranjitSinghHundal']"
6487,tt0214841,Karz,"['Ravi', 'is', 'killed', 'by', 'his', 'wife', 'after', 'his', 'marriage.', 'He', 'is', 'reborn', 'as', 'Monty', 'and', 'is', 'now', 'a', 'singer', 'he', 'goes', 'to', 'holiday', 'in', 'Ooty', 'where', 'he', 'recollects', 'his', 'memories', 'from', 'previous', 'life', 'and', 'inquires', 'about', 'his', 'family', 'from', 'first', 'life', 'and', 'his', 'evil', 'wife', 'Kamini.', 'RishiKapoor', 'TinaAmbani', 'SimiGarewal', 'RajKiran', 'SubhashGhai']"
6490,tt0019379,Show People,"['A', 'young', 'lady', 'from', 'Georgia', 'goes', 'to', 'Hollywood', 'in', 'the', 'hopes', 'of', 'becoming', 'an', 'actress.', 'MarionDavies', 'WilliamHaines', 'DellHenderson', 'PaulRalli', 'KingVidor']"
6499,tt2306865,Rusty,"['Rusty', 'is', 'a', 'gritty', 'account', 'of', 'redemption,', 'love,', 'forgiveness,', 'and', 'pain.', 'The', 'film', 'tells', 'the', 'story', 'of', 'Rusty', 'McCaan,', 'who', 'is', 'recently', 'released', 'from', 'prison', 'and', 'struggling', 'to', 'find', 'work', 'in', 'a', 'rural', 'American', 'town.', 'TerinJames', 'BlairAiton', 'JesseAlba', 'NicoleAnderson', 'GarretNoël']"
6505,tt4008758,Black,"['When', 'Mavela,', 'member', 'of', 'the', 'notorious', 'youth', 'gang', 'Black', 'Bronx,', 'falls', 'madly', 'in', 'love', 'with', 'a', 'boy', 'from', 'a', 'rival', 'gang,', 'she', 'is', 'forced', 'to', 'make', 'a', 'choice', 'between', 'loyalty', 'and', 'love.', 'A', 'choice', 'that', 'will', 'have', 'dramatic', 'consequences.', 'SanâaAlaoui', 'MarthaCangaAntonio', 'AboubakrBensaihi', 'SanaaBourrasse', 'AdilElArbi', 'BilallFallah']"
6518,tt0371735,Hungama,"['The', 'story', 'of', 'a', 'bunch', 'of', 'misfits', 'whose', 'misconception', 'about', 'each', 'others', 'backgrounds', 'end', 'up', 'in', 'a', 'series', 'of', 'chaotic,', 'yet', 'comic', 'outcomes.', 'AkshayeKhanna', 'AftabShivdasani', 'RimiSen', 'PareshRawal', 'Priyadarshan']"
6522,tt1273202,Wait for Me and I Will Not Come,"['Alek', 'is', 'desperate', 'because', 'Teodora', 'has', 'left', 'him', 'after', 'a', 'three-year', 'relationship.', 'Suffering', 'and', 'apathetic,', 'he', 'mentions', 'suicide', 'constantly;', 'he', 'simply', 'does', 'not', 'want', 'to', 'accept', 'that', 'the', '...', 'See', 'full', 'summary', '»', 'MilosSamolov', 'MirjanaKaranovic', 'GordanKicic', 'MilicaMihajlovic', 'MiroslavMomcilovic']"
6523,tt0157122,Faithless,"['An', 'imaginary', 'woman', 'recollects', 'the', 'painful', 'experience', 'of', 'adultery', 'to', 'a', 'storyteller.', 'LenaEndre', 'ErlandJosephson', 'KristerHenriksson', 'ThomasHanzon', 'LivUllmann']"
6528,tt6168298,One Day,"['This', 'is', 'a', 'story', 'about', 'an', 'IT', 'worker', 'called', 'Denchai', 'who', ""doesn't"", 'get', 'along', 'with', 'his', 'co-workers', 'well.He', 'falls', 'in', 'love', 'with', 'one', 'of', 'his', 'co-worker', 'who', 'he', 'thought', 'was', 'different', 'from', 'others', 'called', '...', 'See', 'full', 'summary', '»', 'ChantavitDhanasevi', 'NitthaJirayungyurn', 'TheerapatSajakul', 'PrimBulakul', 'BanjongPisanthanakun']"
6529,tt1390851,Sathi,"['A', 'man', 'sacrifices', 'everything', 'for', 'his', 'love,', 'but', 'his', 'identity', 'remains', 'hidden', 'from', 'her', 'for', 'most', 'of', 'the', 'movie.', 'SanghamitraBanerjee', 'RamenRoyChowdhuri', 'Jeet', 'RanjitMallick', 'HaranathChakraborty']"
6530,tt0038661,The Jolson Story,"['This', 'movie', 'shows', 'the', 'idealized', 'career', 'of', 'the', 'singer', 'Al', 'Jolson,', 'a', 'little', 'Jewish', 'boy', 'who', 'goes', 'against', 'the', 'will', 'of', 'his', 'father', 'in', 'order', 'to', 'be', 'in', 'showbiz.', 'He', 'becomes', 'a', 'star,', 'falls', 'in', 'love', 'with', 'a...', 'See', 'full', 'summary', '»', 'LarryParks', 'EvelynKeyes', 'WilliamDemarest', 'BillGoodwin', 'AlfredE.Green']"
6536,tt0108289,Flirting Scholar,"['A', 'scholar', 'in', 'search', 'of', 'true', 'love.', 'Disguising', 'himself', 'as', 'a', 'houseboy,', 'he', 'indentures', 'himself', 'to', 'a', 'rich', 'family', 'in', 'order', 'to', 'pursue', 'the', 'ravishing', 'servant', 'girl', 'who', 'has', 'stolen', 'his', 'heart.', 'StephenChow', 'GongLi', 'Pak-CheungChan', 'JamesWong', 'Lik-ChiLee']"
6540,tt0352343,Facing Windows,"['Overburdened', 'and', 'stuck', 'in', 'a', 'greying', 'marriage,', 'Giovanna', 'takes', 'to', 'caring', 'for', 'the', 'Jewish', 'Holocaust', 'survivor', 'her', 'husband', 'brings', 'home.', 'As', 'she', 'begins', 'to', 'reflect', 'on', 'her', 'life,', 'she', 'turns', 'to', 'the', 'man', 'who', 'lives', 'across', 'from', 'her', '...', 'GiovannaMezzogiorno', 'MassimoGirotti', 'RaoulBova', 'FilippoNigro', 'FerzanÖzpetek']"
6542,tt0083248,Umrao Jaan,"['In', 'Faizabad,', 'British', 'India,', 'Dilawar', 'is', 'sentenced', 'to', 'several', 'years', 'in', 'prison', 'after', ""Amiran's"", 'Daroga', 'dad', 'testifies', 'against', 'him.', 'After', 'his', 'discharge', 'around', '1840,', 'he', 'extracts', 'his', 'vengeance', 'by', '...', 'See', 'full', 'summary', '»', 'Rekha', 'FarooqShaikh', 'NaseeruddinShah', 'RajBabbar', 'MuzaffarAli']"
6544,tt0044060,Summer Interlude,"['A', 'lonely', 'woman', 'recalls', 'her', 'first', 'love', 'thirteen', 'years', 'prior', 'during', 'a', 'brief', 'summer', 'vacation.', 'Maj-BrittNilsson', 'BirgerMalmsten', 'AlfKjellin', 'AnnalisaEricson', 'IngmarBergman']"
6547,tt0451919,Socha Na Tha,"['A', 'boy', 'is', 'forced', 'meet', 'a', 'girl', 'for', 'an', 'arranged', 'marriage', 'but', 'even', 'though', 'he', 'refuses', 'the', 'match,', 'they', 'secretly', 'become', 'friends.', 'As', 'things', 'get', 'complicated', 'and', 'both', 'get', 'engaged', 'to', 'different', 'people', 'they', 'realize', ""they've"", 'fallen', 'in', 'love', 'with', 'each', 'other.', 'AbhayDeol', 'AyeshaTakia', 'AyeshaJhulka', 'ApoorvaJha', 'ImtiazAli']"
6568,tt0039040,To Each His Own,"['An', 'unwed', 'mother,', 'forced', 'to', 'give', 'up', 'her', 'child', 'to', 'avoid', 'scandal,', 'follows', 'her', ""son's"", 'life', 'from', 'afar', 'even', 'as', 'she', 'prospers', 'in', 'business.', 'OliviadeHavilland', 'JohnLund', 'MaryAnderson', 'RolandCulver', 'MitchellLeisen']"
6569,tt0079907,Siberiade,"['The', 'story', 'about', 'a', 'very', 'small', 'god-forgotten', 'village', 'in', 'Siberia', 'reflects', 'the', 'history', 'of', 'Russia', 'from', 'the', 'beginning', 'of', 'the', 'century', 'till', 'early', '80s.', 'Three', 'generations', 'try', 'to', 'find', 'the', 'land', 'of', '...', 'See', 'full', 'summary', '»', 'NikitaMikhalkov', 'VitaliSolomin', 'SergeyShakurov', 'NatalyaAndreychenko', 'AndreyKonchalovskiy']"
6570,tt0408914,Init ng laman,"['While', 'running', 'from', 'his', 'wife,', 'who', 'is', 'trying', 'to', 'kill', 'him,', 'he', 'meets', 'another', 'object', 'of', 'his', 'desire.', 'SunshineCruz', 'ToffeeCalma', 'JohnApacible', 'MelissaMendez', 'TataEsteban']"
6574,tt0233841,Baran,"['In', 'a', 'building', 'site', 'in', 'present-day', 'Tehran,', 'Lateef,', 'a', '17-year-old', 'Turkish', 'worker', 'is', 'irresistibly', 'drawn', 'to', 'Rahmat,', 'a', 'young', 'Afghan', 'worker.', 'The', 'revelation', 'of', ""Rahmat's"", 'secret', 'changes', 'both', 'their', 'lives.', 'HosseinAbedini', 'ZahraBahrami', 'MohammadAmirNaji', 'HosseinMahjoub', 'MajidMajidi']"
6577,tt0040607,Moonrise,"['Danny', 'is', 'despised', 'by', 'his', 'schoolmates', 'because', 'his', 'father', 'was', 'accused', 'of', 'killing', 'another', 'man', 'and', 'sentenced', 'to', 'death.', 'DaneClark', 'GailRussell', 'EthelBarrymore', 'AllynJoslyn', 'FrankBorzage']"
6579,tt22053714,Always,"['An', 'ex-boxer', 'and', 'telemarketer', 'find', 'love', 'again', 'after', 'a', 'lifetime', 'apart.', 'KimChiu', 'JokoDiaz', 'XianLim', 'DadoC.Lumibao']"
6580,tt9691336,Jaanu,"['Decades', 'post-high', 'school,', 'Ram', 'and', 'Jaanu', 'meet', 'at', 'their', ""school's"", 'reunion', 'and', 'explore', 'their', 'past', 'thoughts', 'consisting', 'of', 'affection,', 'care,', 'depth', 'and', 'grieve', 'all', 'over', 'the', 'period', 'of', 'one', 'evening.', 'Sharwanand', 'SaiKiranKumar', 'SamanthaRuthPrabhu', 'GouriKishan', 'C.PremKumar']"
6581,tt6605812,Eternal Winter,"['The', 'true', 'story', 'of', 'an', 'unlikely', 'romance', 'in', 'a', 'Soviet', 'labor', 'camp.', 'MarinaGera', 'SándorCsányi', 'LauraDöbrösi', 'DiánaMagdolnaKiss', 'AttilaSzász']"
6584,tt0031067,Bachelor Mother,"['An', 'unemployed', 'woman', 'discovers', 'an', 'abandoned', 'baby', 'on', 'the', 'steps', 'of', 'an', 'orphanage,', 'and', 'accepts', 'an', 'offer', 'to', 'take', 'responsibility', 'for', 'the', 'child', 'in', 'return', 'for', 'a', 'job.', 'GingerRogers', 'DavidNiven', 'CharlesCoburn', 'FrankAlbertson', 'GarsonKanin']"
