,id,title,tags
5381,tt8742774,Mobile Suit Gundam: The Origin VI - Rise of the Red Comet,"['Char', 'gets', 'promoted', 'to', 'a', 'commander', 'with', 'the', 'honorary', 'title', 'of', 'the', 'Red', 'Comet', 'by', 'his', 'action', 'in', 'the', 'Battle', 'of', 'Loum.', 'General', 'Revil', 'is', 'taken', 'prisoner', 'in', 'the', 'battle.', 'Amuro', 'has', 'a', 'desire', 'to', 'know', 'what', 'his', 'father', 'is', 'creating.', 'ShûichiIkeda', 'MegumiHan', 'JinUrayama', 'BanjôGinga', 'TakashiImanishi', 'YoshikazuYasuhiko']"
5383,tt14879560,Kaizoku Sentai: Ten Gokaiger,"['The', '35th', 'Super', 'Sentai', 'is', 'an', 'unbelievable', 'team', 'that', 'uses', 'the', 'powers', 'of', 'previous', 'teams', 'to', 'fight.', 'They', 'are', 'the', 'Kaizoku', 'Sentai', 'Gokaiger.', 'Though', 'they', 'came', 'to', 'Earth', 'seeking', 'the', '""greatest', 'treasure...', 'See', 'full', 'summary', '»', 'RyôtaOzawa', 'YûkiYamada', 'MaoIchimichi', 'KazukiShimizu', 'ShôjirôNakazawa']"
5393,tt3139486,Stranger in the Dunes,"['A', 'troubled', 'married', 'couple', 'and', 'their', 'long-lost', 'friend', 'become', 'ensnared', 'in', 'a', 'supernatural', 'phenomena', 'while', 'vacationing', 'at', 'an', 'isolated', 'beach', 'house.', 'DelphineChanéac', 'AndrewHovelson', 'MikeDwyer', 'NicholasBushman']"
5402,tt9750288,Eleven Eleven,"['Set', 'on', 'the', 'island', 'planet', 'of', 'Kairos', 'Linea,', 'Eleven', 'Eleven', 'is', 'a', 'multi-linear', 'narrative', 'that', 'places', 'users', 'in', 'the', 'center', 'of', 'the', 'action', 'as', 'its', 'inhabitants', 'count', 'down', 'the', 'final', '11', 'minutes', 'and', '11', '...', 'See', 'full', 'summary', '»', 'Paul-MikélWilliams', 'EnukaOkuma', 'NecarZadegan', 'ChrisTergliafera', 'KeithArem']"
5412,tt9691846,Neon Tank,"['In', 'a', 'neon-lit', 'world', 'where', 'death', 'is', 'just', 'a', 'transition,', 'a', 'skilled', 'hacker', 'confronts', 'his', 'own', 'values', 'as', 'he', 'navigates', 'a', 'society', 'of', 'soul-traders.', 'MikeyBharj', 'PaulReynolds', 'GomesGarcia', 'KatrinaAnneWard', 'MikeyBharj']"
5417,tt0130245,Secretul armei secrete,"['In', 'this', 'allegorical', 'fairy-tale,', 'peaceful', 'and', 'warlike', 'knights', 'vie', 'for', 'the', 'hand', 'of', 'a', 'beautiful', 'princess,', 'while', 'a', 'discussion', 'of', 'disco', 'goes', 'on', 'around', 'them.', 'She', 'favors', 'a', 'peaceful', 'knight,', 'while', '...', 'See', 'full', 'summary', '»', 'VictorRebengiuc', 'MirceaDiaconu', 'CarmenGalin', 'MiticaPopescu', 'AlexandruTatos']"
5426,tt3846120,Deja Vu,"['When', 'a', 'man', 'hears', 'that', 'a', 'plane', 'ostensibly', 'carrying', 'all', 'his', 'loved', 'ones', 'has', 'crashed,', 'he', 'begins', 'making', 'frantic', 'phone', 'calls', 'to', 'assess', 'the', 'extent', 'of', 'the', 'damage,', 'and', 'to', 'figure', 'out', 'if', 'something', 'sinister', 'is', 'at', 'play.', 'MadhuriGawaliShinde', 'SharadKelkar', 'AmrutaKhanvilkar', 'KishoriShahane', 'AbhijeetWarang']"
5436,tt3017864,Ghost in the Shell Arise: Border 2 - Ghost Whisper,"['Witness', 'the', 'formation', 'of', 'the', 'legendary', 'Public', 'Security', 'Section', '9.', 'When', 'a', 'clandestine', 'organization', 'hacks', 'every', 'car', 'in', 'the', 'city,', 'Kusanagi', 'recruits', 'a', 'lethal', 'team', 'of', 'cyber', 'operatives', 'to', 'clamp', 'down', 'on', 'the', 'chaos', 'and', 'make', 'the', 'city', 'safe', 'again.', 'MaayaSakamoto', 'IkkyuJuku', ""Ken'ichirôMatsuda"", 'TomoyukiDan', 'AtsushiTakeuchi', 'KazuchikaKise']"
5440,tt6656262,Tora Tora,"['A', 'gang', 'of', 'seven', 'college', 'students', 'accidentally', 'come', 'across', 'a', 'time', 'machine', 'and', 'they', 'decide', 'to', 'use', 'it,', 'to', 'change', 'their', 'past.', 'However,', 'later', 'they', 'find', 'out', 'that', 'changing', 'the', 'past', 'could', 'cause', 'total', 'chaos', 'and', 'annihilation.', 'ManjuHeddur', 'SanihaYadav', 'PoojaRaju', 'PriyankaArora', 'HarshGowda']"
5452,tt8100900,Code Geass: Lelouch of the Rebellion I - Initiation,"['A', 'remake', 'of', 'first', '17', 'episodes', 'of', 'code', 'geass', 'R1.', 'JunFukuyama', 'TakahiroSakurai', 'Yukana', 'AmiKoshimizu', 'GorôTaniguchi']"
5466,tt6355698,The Last Astronaut,"['Two', 'girls,', 'Luna', 'Rigel', 'and', 'Naomi', 'Portman,', 'become', 'intertwined', 'with', 'NASA', 'and', 'the', 'CIA.', 'When', 'they', 'encounter', 'an', 'extraterrestrial', 'lifeforms,', 'they', 'are', 'on', 'the', 'run', 'in', 'order', 'to', 'find', 'the', 'last', 'astronaut', 'and', 'save', 'their', 'planet.', 'EvaIgo', 'DarrinDewittHenson', 'DerekH.Potts', 'PresleeTucker', 'ShawnWelling']"
5473,tt2072277,The Wisdom Tree,"['In', 'a', 'meditative', 'sci-fi', 'journey,', 'eastern', 'spirituality,', 'ethereal', 'music,', 'sublime', 'art', 'mingle', 'mystically', 'with', 'neuroscience', 'and', 'quantum', 'physics;', 'entwining', 'three', 'lives,', 'deepening', 'a', 'timeless', 'mystery.', 'SheetalSheth', 'PatrickAlparone', 'EricHolter', 'NickScoggin', 'SunilShah']"
5533,tt0262826,Thomas est amoureux,"['In', 'the', 'near', 'future,', 'a', 'man', 'confined', 'to', 'his', 'apartment', 'for', 'eight', 'years', 'by', 'agoraphobia', 'and', 'fear', 'of', 'human', 'contact', 'is', 'prescribed', 'remote', 'sex', 'therapy.', 'BenoîtVerhaert', 'AylinYay', 'MagaliPinglaut', 'MichelineHardy', 'Pierre-PaulRenders']"
5549,tt10820704,Kamen Rider Reiwa: The First Generation,"['Forced', 'to', 'be', 'a', 'Kamen', 'Rider', 'again', 'to', 'save', 'the', 'world', 'when', 'a', 'Time', 'Jacker', 'alters', 'history,', 'Sougo', 'must', 'now', 'work', 'with', 'another', 'Kamen', 'Rider', 'from', 'another', 'world.', 'FumiyaTakahashi', 'RyutaroOkada', 'NoaTsurushima', 'HiroeIgeta', 'TeruakiSugihara']"
5553,tt0095512,Legend of the Galactic Heroes: My Conquest is the Sea of Stars,"['Two', 'interstellar', 'armies', 'continue', 'their', '150-year-long', 'war.', 'On', 'both', 'sides,', 'mid-ranking', 'soldiers', 'question', 'the', 'judgment', 'of', 'their', 'superior', 'officers', 'and', 'worry', 'about', 'the', 'future.', 'RyôHorikawa', 'KeiTomiyama', 'MasashiHironaka', 'KazuhikoInoue', 'NoboruIshiguro']"
5562,tt0037895,Manhunt of Mystery Island,"['The', 'creator', 'of', 'a', 'scientific', 'device', 'is', 'kidnapped,', 'and', 'his', 'daughter', 'enlists', 'the', 'help', 'of', 'a', 'private', 'detective', 'whose', 'investigations', 'lead', 'them', 'to', 'a', 'remote', 'Pacific', 'isle', 'where', 'they', 'confront', 'the', 'evil', 'and', 'shocking', 'descendants', 'of', 'a', 'long-dead', 'pirate.', 'RichardBailey', 'LindaStirling', 'RoyBarcroft', 'KenneDuncan', 'SpencerGordonBennet', 'YakimaCanutt', 'WallaceGrissell']"
5570,tt7662118,Short Circuit,"['Samay,', 'an', 'average', 'IT', 'guy,', 'gets', 'trapped', 'in', 'an', 'evil', 'plan', 'of', 'a', 'scientist.', 'He', 'has', 'to', 'fight', 'back,', 'to', 'save', 'his', 'love', 'and', 'the', 'world', 'by', 'breaking', 'the', 'time', 'loop.', 'DhvanitThaker', 'KinjalRajpriya', 'SmitPandya', 'UtkarshMazumdar', 'FaisalHashmi']"
5571,tt7789478,Mirror's Edge Catalyst: Alpha,"['Information', 'is', 'heavily', 'monitored', 'in', 'an', 'urban', 'metropolis,', 'ruled', 'by', 'what', 'is', 'known', 'as', 'The', 'Conglomerate.', 'The', 'need', 'to', 'transfer', 'data', 'outside', 'of', 'prying', 'eyes', 'gives', 'rise', 'to', 'a', 'new', 'profession:', 'Runners...', 'See', 'full', 'summary', '»', 'NatsukoAoike', 'BarretHoriuchi', 'JohnnyLechner', 'DavidChattam', 'FrancoisD']"
5597,tt0094371,Mirror for a Hero,"['Two', 'casual', 'acquaintances,', 'Sergey', 'Pshenichnyy', 'and', 'Andrey', 'Nemchinov,', 'are', 'transferred', 'almost', '40', 'years', 'ago', 'by', 'the', 'will', 'of', 'mysterious', 'circumstances.', 'This', 'day', '-', 'May', '8,', '1949', '-', 'begins', 'to', 'repeat', 'itself', 'for', 'them', 'with', 'inexorable', 'constancy.', 'SergeyKoltakov', 'IvanBortnik', 'BorisGalkin', 'FeliksStepun', 'VladimirKhotinenko']"
5600,tt0039539,Krakatit,"['After', 'an', 'accidental', 'explosion', 'in', 'the', 'lab,', 'its', 'inventor', 'slips', 'in', 'and', 'out', 'of', 'dream-like', 'hallucinations,', 'realizing', 'that', 'he', 'had', 'given', 'the', 'formula', 'to', 'one', 'of', 'his', 'colleagues,', 'who', 'he', 'tries', 'to', 'stop', 'before', 'it', 'is', 'too', 'late.', 'KarelHöger', 'FlorenceMarly', 'EduardLinkers', 'JiríPlachý', 'OtakarVávra']"
5606,tt0182503,Turist Ömer Uzay Yolu'nda,"['The', 'Enterprise', 'picks', 'up', 'a', 'Turkish', 'hobo.', 'SadriAlisik', 'ErolAmaç', 'CemilSahbaz', 'FerdiMerter', 'HulkiSaner']"
5626,tt1278374,Iodine,"['John', 'Clem', 'heads', 'north', 'to', 'investigate', 'the', 'disappearance', 'of', 'his', 'father', 'and', 'follows', 'in', 'his', 'footsteps.', 'JodiBehan', 'JasonCollett', 'MartinJenkins', 'SharonKing', 'MichaelStasko']"
5630,tt0091096,Ga-ga: Glory to the Heroes,"['In', 'the', '21st', 'century,', 'prisoners', 'aboard', 'penitentiary', 'space', 'ships', 'explore', 'unknown', 'worlds.', 'DanielOlbrychski', 'JerzyStuhr', 'KatarzynaFigura', 'MariuszBenoit', 'PiotrSzulkin']"
5632,tt4016942,Ghost in the Shell Arise: Border 4 - Ghost Stands Alone,"['When', 'the', 'riot', 'squad', 'starts', 'shooting', 'citizens', 'during', 'the', 'holiday', 'season,', 'the', 'Major', 'and', 'her', 'team', 'must', 'track', 'down', 'a', 'terrorist', 'hacker', 'who', 'operates', 'under', 'the', 'name', 'Fire-Starter.', 'MaayaSakamoto', 'IkkyuJuku', ""Ken'ichirôMatsuda"", 'TarusukeShingaki', 'SusumuKudo', 'KazuchikaKise']"
5644,tt0109071,Accumulator 1,"['In', 'this', 'movie,', 'TV', 'sets', 'are', 'full', 'of', 'life.', 'If', 'a', 'person', 'is', 'in', 'TV', '(e.g.', 'because', 'it', 'was', 'filmed', 'on', 'the', 'street)', 'it', 'has', 'a', 'double', ""that's"", 'right', 'in', 'the', 'TV', 'set.', 'This', 'double', 'needs', 'energy', 'from', 'the', 'true', '...', 'See', 'full', 'summary', '»', 'PetrForman', 'EditaBrychta', 'ZdenekSverák', 'BolekPolívka', 'JanSverák']"
5669,tt0101583,"Ranma ½: The Movie, Big Trouble in Nekonron, China","['When', 'Prince', 'Kirin', 'of', 'the', '7', 'Lucky', 'Gods', 'shows', 'up', 'at', 'the', 'Tendo', 'dojo', 'looking', 'for', 'his', 'bride-to-be,', 'guess', ""who's"", 'accidentally', 'holding', 'the', 'scroll', 'that', 'signifies', 'his', 'future', 'mate?', 'Why,', 'Akane,', 'of', '...', 'See', 'full', 'summary', '»', 'KappeiYamaguchi', 'MegumiHayashibara', 'NorikoHidaka', 'KanetoShiozawa', 'ShûjiIuchi']"
5694,tt18560214,Backwards Faces,"['Quantum', 'mechanics', 'and', 'the', 'many-worlds', 'interpretation', 'make', 'the', 'morning', 'after', 'a', 'one', 'night', 'stand', 'between', 'a', 'theoretical', 'physicist', 'and', 'a', 'man', 'from', 'a', 'different', 'universe', 'one', 'to', 'remember.', 'AndrewMorra', 'LennonSickels', 'ChrisAresco']"
5697,tt8714784,Turning Mecard W: The Secret of Van dine - Special Edition,"['Birth', 'of', 'powerful', 'mechanimals.', 'The', 'destiny', 'depends', 'upon', 'this', 'battle.', 'Nachan', 'and', 'his', 'friends', 'were', 'spending', 'peaceful', 'days', 'when', 'Dr.Franklin', 'call', 'out', 'them', 'to', 'Triforce.', 'Nachan,', 'Isobel', 'and', '...', 'See', 'full', 'summary', '»', 'SoYeon', 'HeonPyoHong']"
5726,tt22180338,Opium,"['Five', 'short', 'stories', 'attempts', 'to', 'examine', 'the', 'religious', 'situation', 'in', 'India', 'from', 'multiple', 'perspectives.', 'AnirbanBhattacharyya', 'ManuRishiChadha', 'SharibHashmi', 'GeetikaVidyaOhlyan', 'AmanSachdeva']"
5729,tt0039954,Spring,"['A', 'drab', 'woman', 'scientist,', 'working', 'on', 'machine', 'to', 'harness', 'solar', 'energy,', 'and', 'a', 'pert', 'concert', 'singer', 'look-alike', 'being', 'courted', 'to', 'play', 'her', 'in', 'a', 'movie', 'swap', 'identities', 'and', 'find', 'personal', 'growth,', 'professional', 'success,', 'love,', 'and', 'happiness.', 'LyubovOrlova', 'NikolayCherkasov', 'NikolaiKonovalov', 'FainaRanevskaya', 'GrigoriyAleksandrov']"
5732,tt22636970,Underneath: Children of the Sun,"['This', 'time', 'and', 'dimension', 'spanning', 'epic', 'is', 'a', 'captivating', 'and', 'mind-bending', 'Afrofuturist', 'story', 'that', 'embarks', 'on', 'a', 'breathtaking', 'journey', 'of', 'galactic', 'politics,', 'heritage,', 'and', 'destiny.', 'In', '1857,', 'a', '...', 'See', 'full', 'summary', '»', 'NahomAssefa', 'JordanCharlesWalker', 'JulisaPowell', 'EzekielOlukoya', 'DavidKirkman']"
5745,tt24074470,Cocktail,"['The', 'murders', 'of', 'three', 'young', 'girls', 'are', 'committed', 'in', 'a', 'single', 'night', 'by', 'a', 'person', 'dressed', 'up', 'as', 'Joker.', 'Can', 'Vikram', 'rescue', 'himself', 'from', 'these', 'murder', 'cases?', 'Will', 'the', 'cops', 'arrest', 'the', 'real', 'psycho', 'killer?', 'VirenKeshav', 'Charishma', 'RameshPandit', 'Shivamani', 'SriramBabu']"
5773,tt8942902,"Conan, the Boy in Future","['In', 'the', 'aftermath', 'of', 'a', 'war', 'fought', 'by', 'magnetic', 'weapons', 'which', 'caused', 'massive', 'earthquakes,', 'a', 'young', 'and', 'spunky', 'boy', 'named', 'Conan', 'gets', 'involved', 'in', 'a', 'grand', 'adventure.', 'A', 'condensed', 'version', 'of', 'the', 'TV', 'series.', 'MasatôIbu', 'TakuzôKamiyama', 'IemasaKayumi', 'HiroshiMasuoka', 'HajimeSatô']"
5792,tt22170788,Aikamies,"['The', 'world', 'of', 'a', 'lonely', 'bouncer', 'comes', 'to', 'a', 'halt', 'when', 'he', 'runs', 'into', 'a', 'familiar', 'woman', '-', 'with', 'whom', 'he', ""hasn't"", 'met', 'before.', 'The', 'encounter', 'sets', 'both', 'at', 'stake', '-', 'the', 'hopes', 'for', 'true', 'love', 'and', 'his', 'sense', 'of', 'reality.', 'MattiPajulahti', 'AnnikaHartikka', 'JaanaSaarinen', 'JoelHirvonen', 'SamppaBatal']"
5802,tt1272492,Signals,"['During', 'the', ""1950's"", 'soldiers', 'for', 'the', 'U.S.', 'and', 'Russian', 'governments', 'were', 'the', 'subjugate', 'victims', 'of', 'remote', 'viewing,', 'mind', 'control', 'and', 'behavior', 'modification', 'experiments.', 'American', 'soldier', 'Nick', '...', 'See', 'full', 'summary', '»', 'RonnieConnell', 'CarlosEtzioRoman', 'DeirdreMcCullagh', 'ArianaAlmajan', 'CarlosEtzioRoman']"
5807,tt1663920,Kamen Rider W Forever: A to Z/The Gaia Memories of Fate,"['A', 'mercenary', 'group', 'called', 'NEVER', 'lead', 'an', 'assault', 'onto', 'Futo', 'City', 'using', 'T2', 'Gaia', 'Memories,', 'a', 'series', 'of', 'enhanced', 'Gaia', 'Memories', 'based', 'on', 'data', 'from', 'the', 'Kamen', 'Riders.', 'To', 'protect', 'their', 'city,', 'Shotaro', 'and', 'Philip', 'have', 'to', 'uncover', 'the', 'secrets', 'behind', 'it.', 'RenKiriyama', 'MasakiSuda', 'HikaruYamamoto', 'MinehiroKinomoto', 'KoichiSakamoto']"
5808,tt0015214,At 3:25,"['A', ""scientist's"", 'invisible', 'ray', 'freezes', 'Paris', 'into', 'immobility.', 'CharlesMartinelli', 'LouisPréFils', 'AlbertPréjean', 'MadeleineRodrigue', 'RenéClair']"
5841,tt6992030,Once Upon a Superhero,"['On', 'the', 'streets', 'of', 'Hollywood', 'a', 'self', 'proclaimed', 'Super', 'Hero', 'plummets', 'into', 'a', 'world', 'of', 'drug', 'induced', 'confusion', 'and', 'loss', 'of', 'self', ',', 'while', 'desperately', 'awaiting', 'the', 'return', 'of', 'his', 'lost', 'Superpowers', 'in', 'order', 'to', 'return', 'to', 'his', 'home', ':', 'the', 'sun', 'AdamMarcinowski', 'YvetteMonreal', 'RonBush', 'JasonAustinCousins', 'JohnMKline']"
5845,tt1467280,Mega Monster Battle: Ultra Galaxy Legends - The Movie,"['Ultraman', 'and', 'his', 'comrades', 'from', 'M-78', '(including', 'a', 'new', 'Ultraman,', 'Zero,', 'the', 'son', 'of', 'Ultra', 'Seven)', 'join', 'forces', 'with', 'other', 'allies', 'to', 'fight', 'a', 'massive', 'army', 'of', 'giant', 'monsters', 'led', 'by', 'the', 'evil', 'Ultraman', 'Belial.', 'ShôtaMinami', 'SusumuKurobe', 'KôjiMoritsugu', 'HiroyukiKonishi', 'KoichiSakamoto', 'WilliamWinckler']"
5853,tt0204704,Space Battleship Yamato,"['Gamilons', 'are', 'a', 'race', 'of', 'evil', 'aliens', 'that', 'are', 'trying', 'to', 'destroy', 'the', 'planet', 'Earth.', 'However,', 'a', 'group', 'of', 'civilians', 'look', 'to', 'the', 'battleship', 'Yamato', 'for', 'its', 'space', 'travel', 'and', 'go', 'on', 'a', 'mission', 'to', 'bring...', 'See', 'full', 'summary', '»', 'GorôNaya', 'KeiTomiyama', 'ShûseiNakamura', 'YôkoAsagami', 'ToshioMasuda']"
5859,tt18397016,Gauntlet,"['Stranger', 'to', 'the', 'world', 'of', 'gaming,', 'a', 'meek', 'and', 'mild', 'teen', 'is', 'transported', 'into', 'the', 'digital', 'space', 'of', 'a', 'vintage', 'video', 'game,', 'where', 'he', 'must', 'find', 'a', 'way', 'to', 'rescue', 'his', 'trapped', 'older', 'brothers', 'and', 'return', 'home', 'before', 'the', 'console', 'is', 'unplugged', 'and', 'donated.', 'DylanStretchbery', 'KellyRogers', 'JohnathonByrd', 'JeffLoehrke', 'JeffLoehrke']"
5873,tt5871184,Mobile Suit Gundam: The Origin III - Dawn of Rebellion,"['Having', 'faked', 'his', 'death', 'at', 'the', 'cost', 'of', 'his', 'friend,', 'Édouard', 'assumes', 'the', 'role', 'of', 'Char', 'and', 'undergoes', 'training', 'as', 'a', 'Zeon', 'soldier.', 'ShûichiIkeda', 'TetsuyaKakihara', 'TomoakiMaeno', 'JinUrayama', 'TakashiImanishi', 'YoshikazuYasuhiko']"
5880,tt10437378,Kamen Rider Zi-O: Over Quartzer,"['The', 'Quartzers,', 'calling', 'themselves', 'the', 'Wardens', 'of', 'Time,', 'appear', 'after', 'Sougo', 'Tokiwa', 'collected', 'all', 'of', 'the', 'Heisei', 'Ridewatches.', 'A', 'grand', 'conspiracy', 'behind', 'the', 'birth', 'of', 'the', 'King', 'of', 'Time', 'becomes', 'clear.', 'SoOkuno', 'GakuOshida', 'ShieriOhata', 'KeisukeWatanabe', 'RyutaTasaki']"
5883,tt4793436,1 + 1 = 11,"['A', 'Science', 'Fiction', 'feature', 'about', 'a', 'young', 'woman', 'who,', 'tormented', 'with', 'guilt', 'after', 'her', 'involvement', 'in', 'a', 'random', 'tragic', 'incident,', 'travels', 'back', 'in', 'time', 'across', 'all', 'timelines', 'in', 'the', 'hope', 'of', 'redeeming', 'herself.', 'SianKatelynCrane', 'JonathanLeeJones', 'EstherHannaford', 'RajKrishnan', 'MartynPark']"
5886,tt0159508,Mobile Suit Gundam 0083: The Afterglow of Zeon,"['After', 'the', 'One', 'Year', 'War,', 'peace', 'was', 'signed', 'between', 'Zeon', 'and', 'the', 'Earth', 'Federation.', 'Three', 'years', 'later,', 'however,', 'some', 'remaining', 'forces', 'of', 'Zeon', 'who', 'never', 'gave', 'up', 'steal', 'the', 'new', 'Federation', 'mobile', '...', 'See', 'full', 'summary', '»', 'YôsukeAkimoto', 'ShinAomori', 'KaeAraki', 'Chafûrin', 'TakashiImanishi']"
5892,tt0031503,I Accuse,"['After', 'serving', 'in', 'the', 'trenches', 'of', 'World', 'War', 'I,', 'Jean', 'Diaz', 'recoils', 'with', 'such', 'horror', 'that', 'he', 'renounces', 'love', 'and', 'personal', 'pleasure', 'to', 'immerse', 'himself', 'in', 'scientific', 'research,', 'seeking', 'a', 'machine', 'to...', 'See', 'full', 'summary', '»', 'VictorFrancen', 'LineNoro', 'SylvieGance', 'MarcelDelaître', 'AbelGance']"
5913,tt7232940,Herobrine Origins: The Movie,"['Will', 'Steve', 'learn', 'to', 'control', 'his', 'powers?', 'Or', 'will', 'he', 'kill', 'everyone', 'in', 'the', 'world?', 'DaneDimension', 'PaulHikari', 'PaulGiannotta', 'Mavis', 'WillEvans']"
5915,tt0107382,Legend of the Galactic Heroes: Overture to a New War,"['The', 'recently', 'ennobled', 'Reinhard', 'Von', 'Lohengramm', 'who', 'on', 'suspicion', 'of', 'imperial', 'favouritism', 'and', 'nepotism', 'is', 'facing', 'resistance', 'from', 'his', 'peers,', 'and', 'Yang', 'Wen-Li', 'the', 'unwilling', 'hero', 'of', 'the', 'opposite', '...', 'See', 'full', 'summary', '»', 'RyôHorikawa', 'KeiTomiyama', 'MasashiHironaka', 'KazuhikoInoue', 'NoboruIshiguro', 'KeizôShimizu']"
5931,tt21110596,Voyages en têtes étrangères,"['They', 'are', 'here,', 'among', 'us,', 'grafted', 'to', 'humans.', 'Everything', 'goes', 'wrong.', 'They', 'have', 'seven', 'days', 'to', 'leave', 'Earth', 'or', 'they', 'will', 'be', 'trapped', 'here', 'forever.', 'Why', 'does', 'one', 'of', 'them', 'keep', 'delaying', 'the', 'moment', 'of', 'departure?', 'JulienDarney', 'MahamatAmineBenrachid', 'ElisabethMbaki', 'ArianeLouis', 'AntonioAmaral']"
5933,tt0124147,Subway to Paradise,"['In', 'the', 'future,', 'pollution', 'has', 'driven', 'humans', 'deep', 'under', 'ground,', 'where', 'they', 'tell', 'legends', 'of', 'the', 'paradise', 'above.', 'Two', 'kids', 'must', 'find', 'the', 'path', 'to', 'the', 'surface,', 'while', 'avoiding', 'the', 'humanoid,', 'militaristic', 'rats', 'seeking', 'to', 'steal', 'their', 'dreams.', 'BertheBoelsgård', 'JesperSchou', 'AnneMarieHelger', 'JessIngerslev', 'JannikHastrup']"
5945,tt2553376,Tokumei Sentai Go-Busters vs. Kaizoku Sentai Gokaiger: The Movie,"['The', 'Gokaigers', 'were', 'captured', 'by', 'the', 'Zangyack', 'remnants', 'after', 'departing', 'to', 'the', 'Zangyack', 'home', 'world', 'to', 'destroy', 'the', 'empire', 'once', 'and', 'for', 'all.', 'The', 'Gokaigers,', 'now', 'working', 'for', 'the', 'newly', 'reformed', '...', 'See', 'full', 'summary', '»', 'KatsuhiroSuzuki', 'RyômaBaba', 'ArisaKomiya', 'HiroyaMatsumoto', 'TakayukiShibasaki']"
5952,tt26589967,Time's Paradox,"['""Time\'s', 'Paradox""', 'follows', 'Juwel', 'Chowdhury,', 'a', 'young', 'and', 'ambitious', 'scientist,', 'as', 'he', 'joins', 'forces', 'with', 'the', 'fearless', 'time', 'traveler,', 'Ricky', 'Riyaf.', 'Together,', 'they', 'embark', 'on', 'a', 'dangerous', 'mission', 'to', '...', 'See', 'full', 'summary', '»', 'JuwelChowdhury', 'RickyRiyaf', 'JuwelChowdhury']"
5957,tt5812442,Neurogenesis,"['In', 'the', 'near', 'future,', 'mysterious', 'loner', 'Pearl,', 'tracks', 'down', 'and', 'acquires', 'outlawed', 'AI', 'circuitry', 'to', 'sell', 'on', 'the', 'black', 'market', 'to', 'the', 'highest', 'bidder.', 'VictoriaFerrara', 'NicWestaway', 'GaryBoulter', 'AnthonyDarvall', 'MichaelSamer']"
5992,tt13683364,Joe Bob's Haunted Drive-In,"['As', 'horror', 'host', 'Joe', 'Bob', 'Briggs', 'and', 'his', 'vivacious', 'co-hosts', 'arrive', 'on-screen', 'to', 'present', 'some', 'of', 'the', 'most', 'insane', 'horror', 'shorts', 'ever', 'made,', 'dozens', 'of', 'zombies', 'will', 'attack', 'the', 'drive-in', 'to', 'create', 'a', 'scary,', 'fun,', 'and', 'immersive', 'night', 'unlike', 'any', 'other.', 'JohnBloom', 'DianaPrince', 'FelissaRose', 'DaveSheridan', 'ChristianAckerman']"
5993,tt0120466,Anak ng bulkan,"['As', 'a', 'young', 'hero', 'goes', 'to', 'battle', 'with', 'flying', 'dinosaurs,', 'he', 'also', 'must', 'face', 'his', 'own', 'internal', 'monsters.', 'TomTaus', 'AmyAustria', 'VernonWells', 'DianaBarton', 'CirioH.Santiago']"
6000,tt3430032,Gogola,"['A', 'scientist', 'must', 'find', 'a', 'way', 'to', 'destroy', 'a', 'giant,', 'prehistoric', 'beast', 'that', 'has', 'been', 'ravaging', 'the', 'city.', 'TabassumGovil', 'AzaadIrani', 'NayamPalli', 'Polson', 'BalwantDave']"
6008,tt11772670,Máquina para ver el alma,"['Valeria,', 'a', 'young', 'woman', 'scientist,', 'seeks', 'to', 'demonstrate', 'the', 'existence', 'of', 'a', 'type', 'of', 'energy', 'typical', 'of', 'living', 'beings,', 'struggling', 'with', 'the', 'rigid', 'system', 'of', 'beliefs', 'in', 'a', 'scientific', 'world', 'ruled', 'by', 'men.', 'JenniMerla', 'JuanCruzMárquezdelaSerna', 'CamilaBlasco', 'KatherineMena', 'AnaLauraMonserrat', 'NahuelSrnec']"
6015,tt6922040,Meerkat Maantuig,"['Gideonette,', 'a', 'timid', 'and', 'visionary', 'girl,', 'lives', 'with', 'her', 'parents', 'in', 'a', 'small', 'town.', 'Her', 'dad', 'Gideon', 'battles', 'daily', 'to', 'allay', 'her', 'fears', 'about', 'the', 'curse', 'of', 'the', 'Gideon', 'de', 'La', 'Reys.', 'Throughout', 'their', '...', 'See', 'full', 'summary', '»', 'AnchenduPlessis', 'RikaSennett', 'PierrevanPletzen', 'ThembalethuNtuli', 'HannekeSchutte']"
6027,tt4040632,90 Minutes of the Fever,"['What', 'would', 'you', 'do', 'if', 'you', 'thought', 'the', 'world', 'was', 'ending?', 'ParkerMcKennaPosey', 'GlennPlummer', 'JamesBlack', 'MarcusT.Paulk', 'MichaelSeanHall']"
6047,tt5020618,The Human Preservation Project,"['Iconic,', 'mystical,', 'and', 'bio-futuristic,', 'the', 'Icefly', 'from', ""Wrigley's"", '5', 'Gum', 'commercials', 'flittered', 'its', 'way', 'from', 'the', 'TV', 'screen', 'to', 'the', 'world', 'of', 'immersive', 'storytelling', 'in', 'the', 'summer', 'of', '2011.', 'Iceflies...', 'See', 'full', 'summary', '»', ""TerryO'Quinn"", 'SummerGlau', 'DanteAriola', 'AlexLieu', 'WryeMartin']"
