,id,title,tags
9566,tt11773456,Naandhi,"['Revolving', 'around', 'undertrial', 'prisoners', 'who', 'languish', 'in', 'jails', 'while', 'awaiting', 'a', 'judgement,', 'the', 'movie', 'follows', 'Surya', 'Prakash', 'who', 'gets', 'caught', 'in', 'a', 'similar', 'situation', 'while', 'being', 'on', 'trial', 'for', 'the', 'murder', 'of', 'a', 'powerful', 'man.', 'AllariNaresh', 'VaralaxmiSarathkumar', 'HarishUthaman', 'PriyadarshiPulikonda', 'VijayKanakamedala']"
9579,tt0024120,Dragnet Girl,"['A', 'gangster', 'tries', 'to', 'find', 'redemption', 'with', 'the', 'inadvertent', 'help', 'of', 'an', 'innocent', 'shop', 'girl', 'and', 'his', 'jealous', 'girlfriend', 'will', 'do', 'anything', 'to', 'keep', 'him.', 'KinuyoTanaka', 'JôjiOka', 'SumikoMizukubo', 'KôjiMitsui', 'YasujirôOzu']"
9585,tt11633442,Soygun Oyunu: Büyük Vurgun,"['A', 'complete', 'heist', 'game.', 'Whatever', 'happens', 'they', 'have', 'to', 'win,', 'a', 'game', 'where', 'they', 'put', 'their', 'loved', 'ones', 'in', 'danger', 'while', 'winning.', 'Two', 'bad', 'cops,', 'a', 'powerful', 'man,', 'a', 'weak', 'link', 'Orhan', 'and', 'two', 'people', 'who', 'can', 'make', 'this', 'amazing', 'plan.', 'BurakSevinç', 'SercanBadur', 'GürkanDenizAkhanli', 'SerenDenizYalçin', 'BasaranSimsek', 'AliDogancay']"
9588,tt17507906,FOUR: Vol. I,"['A', 'suspenseful', 'and', 'mysterious', 'journey', 'of', '8', 'people', 'where', 'secrets', 'and', 'crimes', 'get', 'dirtier.', 'FOUR', 'is', 'an', 'anthology', 'of', 'different', 'stories', 'with', 'extraordinary', 'and', 'unique', 'concepts.', 'ParthaRay', 'SatyaRanjan', 'AshwinRayMohapatra', 'SwastikChoudhury', 'AbhishekSwain']"
9591,tt0024450,Picture Snatcher,"['Ex-convict', 'Danny', 'Kean', 'decides', 'to', 'become', 'honest', 'as', 'a', 'photographer', 'for', 'a', 'paper.', 'He', 'falls', 'in', 'love', 'with', 'Patricia,', 'the', 'daughter', 'of', 'the', 'policeman', 'who', 'arrested', 'him.', 'Mr', 'Nolan,', 'her', 'father,', ""doesn't"", '...', 'See', 'full', 'summary', '»', 'JamesCagney', 'RalphBellamy', 'PatriciaEllis', 'AliceWhite', 'LloydBacon']"
9592,tt16358288,The Real Cops & Robbers,"['""Cops', 'Foil', 'Million', 'Pound', 'heist', 'on', 'Asda""', 'was', 'the', 'headline', 'on', 'a', 'bleak', 'Monday', 'in', 'January', '2006,', 'but', 'we', 'bring', 'you', 'the', 'real', 'story,', 'from', 'both', 'sides.', 'Ricky', 'Watts,', 'is', 'now', 'a', 'retired', 'career', 'criminal', '...', 'See', 'full', 'summary', '»', 'JasonHendy', 'RickyWatts', 'MarcBannerman', 'WilliamClegg', 'MickeyCornwell']"
9598,tt10555578,Mina-anud,"['Paradise', 'is', 'upturned', 'when', '3', 'tons', 'of', 'cocaine', 'wash', 'up', 'on', 'the', 'peaceful', 'shores', 'of', 'a', 'fishing', 'village.', 'Two', 'local', 'surfers', 'must', 'decide', 'if', 'the', 'lure', 'of', 'a', 'richer', 'tomorrow', 'is', 'really', 'worth', 'risking', 'family', 'and', 'freedom.', 'RavenLorenzEusebio', 'RinoGutierrez', 'VinceAaronGuimeroy', 'ErnamaeRosita', 'KerwinGo']"
9625,tt0068629,Gendai yakuza: Hito-kiri yota,"['A', 'yakuza,', 'who', 'has', 'an', 'untamed', 'rage', 'and', 'lack', 'of', 'respect', 'for', 'authority,', 'finds', 'himself', 'leading', 'the', 'remnants', 'of', 'the', 'gang', 'he', 'once', 'belonged', 'to', 'in', 'order', 'to', 'secure', 'an', 'area', 'of', 'their', 'own.', 'BuntaSugawara', 'NoboruAndô', 'MayumiNagisa', 'AsaoKoike', 'KinjiFukasaku']"
9627,tt0093336,Die Katze,"['Two', 'bank', 'robbers', 'hold', 'the', 'clerks', 'hostage', 'and', 'demand', '3', 'million', 'German', 'marks', 'as', 'ransom.', 'What', 'the', 'police', 'do', 'not', 'realise', 'is', 'that', 'the', 'true', 'criminal', 'mastermind', 'watches', 'them', 'from', 'outside', 'the', 'bank,', 'anticipating', 'every', 'move.', 'GötzGeorge', 'GudrunLandgrebe', 'JoachimKemmer', 'HeinzHoenig', 'DominikGraf']"
9630,tt0043088,The Underworld Story,"['The', 'story', 'of', 'the', 'fight', 'of', 'a', 'small-town', 'newspaper', 'to', 'free', 'an', 'innocent', 'girl', 'of', 'a', 'murder', 'charge,', 'with', 'the', 'publisher', 'of', 'a', 'metropolitan', 'city', 'newspaper', 'heading,', 'by', 'forced', 'circumstances,', 'the', 'opposing', 'forces.', 'DanDuryea', 'HerbertMarshall', 'GaleStorm', 'HowardDaSilva', 'CyEndfield']"
9632,tt3819170,The Trial,"['A', 'mentally-challenged', 'guy', 'was', 'put', 'into', 'trial', 'after', 'allegedly', 'raping', 'his', 'teacher.', 'And', 'as', 'Amanda,', 'Julian,', 'and', 'Ronald', 'try', 'to', 'mount', 'a', 'convincing', 'defense,', 'they', 'discover', 'soon', 'that', ""they're"", 'all', 'connected', 'in', 'more', 'ways', 'than', 'just', 'the', 'case.', 'JohnLloydCruz', 'RichardGomez', 'GretchenBarretto', 'JessyMendiola', 'ChitoS.Roño']"
9633,tt21291982,Coisa Pública,"['In', 'a', 'student', 'republic,', 'seven', 'young', 'people', 'share', 'their', 'lives', 'in', 'an', 'apparently', 'common', 'way.', 'A', 'party,', 'however,', 'brings', 'an', 'event', 'that', 'will', 'take', 'down', 'any', 'social', 'mask', 'and', 'throw', 'the', 'republic', 'into', 'its', 'hidden', 'rot.', 'DoraFigueiredo', 'PabloDiegoGarcia', 'GabrielaMag', 'BrunoPacheco', 'AndréBorelli']"
9636,tt1704144,Gaganam,"['It', 'is', 'up', 'to', 'Ravi', '(Nagarjuna)', 'to', 'rescue', 'a', 'flight', 'from', 'Chennai', 'to', 'Delhi', 'which', 'is', 'hijacked', 'by', 'Yousuf', ""Khan's"", 'men.', 'NagarjunaAkkineni', 'PrakashRaj', 'PoonamKaur', 'Harshavardhan', 'RadhaMohan']"
9655,tt0032832,Mysterious Doctor Satan,"['A', 'mad', 'scientist', 'plots', 'the', 'domination', 'of', 'America', 'and', 'only', 'the', 'masked', 'hero,', 'The', 'Copperhead,', 'can', 'stop', 'him.', 'EduardoCiannelli', 'RobertWilcox', 'WilliamNewell', 'C.MontagueShaw', 'JohnEnglish', 'WilliamWitney']"
9698,tt1287847,Mukhbiir,"['A', 'youth', 'is', 'compelled', 'by', 'police', 'to', 'infiltrate', 'gangs', 'and', 'terrorist', 'groups.', 'SammirDattani', 'RahulDev', 'OmPuri', 'AlokNath', 'ManiShankar']"
9703,tt0065764,Geet,"['Delhi-based', 'Kamla', 'lives', 'a', 'wealthy', 'lifestyle', 'along', 'with', 'her', 'widower', 'dad,', 'Dindayal,', 'and', 'is', 'a', 'popular', 'stage', 'singer', 'and', 'dancer.', 'She', 'goes', 'for', 'a', 'holiday', 'in', 'scenic', 'Kulu,', 'meets', 'with', 'flute-player', '...', 'See', 'full', 'summary', '»', 'RajendraKumarTuli', 'MalaSinha', 'NasirHussain', 'Kumkum', 'RamanandSagar']"
9706,tt15347602,Pedro,"['In', 'a', 'remote', 'village', 'in', 'Southern', 'India,', 'Pedro,', 'an', 'outcast', 'and', 'a', 'drunk,', 'accidentally', 'kills', 'a', 'cow', 'and', 'sets', 'off', 'a', 'revelatory', 'chain', 'of', 'events', 'that', 'put', 'him', 'against', 'the', 'entire', 'community.', 'GopalHegde', 'RamakrishnaBhatDundi', 'RajB.Shetty', 'MediniKelmane', 'NateshHegde']"
9711,tt0062707,The Violent Four,"['A', 'detective', 'is', 'assigned', 'to', 'head', 'a', 'manhunt', 'for', 'four', 'violent', 'bank', 'robbers.', 'GianMariaVolontè', 'DonBacky', 'RayLovelock', 'EzioSancrotti', 'CarloLizzani']"
9712,tt7458920,Faster Fene,"['Banesh', 'Fene,', 'a', 'charming,', 'witty', 'and', 'extremely', 'sharp', 'guy', 'with', 'daring', 'nature', 'and', 'an', 'uncanny', 'knack', 'for', 'investigation', 'who', 'comes', 'to', 'Pune', 'for', 'a', 'medical', 'exam,', 'witnesses', 'a', 'shocking', 'incident.', 'He', '...', 'See', 'full', 'summary', '»', 'AmeyWagh', 'GirishKulkarni', 'ParnaPethe', 'DilipPrabhavalkar', 'AdityaSarpotdar']"
9715,tt0288861,Godforsaken,"['Two', 'small-town', 'Dutch', 'boys', 'have', 'such', 'a', 'close', 'socially', 'unnatural', 'friendship', 'that', 'they', 'care', 'nothing', 'for', 'human', 'or', 'divine', 'rules', 'and', 'lose', 'all', 'grip', 'on', 'reality,', 'sliding', 'into', 'violent', 'crime.', 'EgbertJanWeeber', 'TygoGernandt', 'AngelaSchijf', 'MadsWittermans', 'PieterKuijpers']"
9724,tt0330802,Raid,"['A', 'hard-nosed', 'hit', 'man', 'Raid', 'returns', 'to', 'Finland', 'and', 'is', 'unofficially', 'asked', 'to', 'investigate', 'the', 'arson', 'case', 'involving', 'his', 'old', 'flame', 'Tarja.', 'KaiLehtinen', 'OivaLohtander', 'MariRantasila', 'PekkaHuotari', 'TapioPiirainen']"
9747,tt0054697,The Boys,"['In', '1962', 'London,', 'four', 'troublesome', 'teenagers', 'are', 'charged', 'by', 'the', 'police', 'with', 'robbing', 'a', 'garage', 'and', 'murdering', 'the', 'night', 'watchman.', 'RichardTodd', 'RobertMorley', 'DudleySutton', 'RonaldLacey', 'SidneyJ.Furie']"
9751,tt15169774,Doctor Bakshi,"['When', 'a', 'novelist', 'gets', 'trapped', 'in', 'a', 'murder', 'mystery,', 'Doctor', 'Bakshi', 'uses', 'his', 'medical', 'methods', 'to', 'uncover', 'hidden', 'secrets', 'from', 'the', 'past.', 'ParambrataChattopadhyay', 'SubhasreeGanguly', 'AkshayKapoor', 'MaahiKar', 'SaptaswaBasu']"
9753,tt0245694,Akasmika,"['A', 'police', 'officer', 'investigates', 'a', 'prostitution', 'racket.', 'Rajkumar', 'Geetha', 'Madhavi', 'Vajramuni', 'T.S.Nagabharana']"
9759,tt0210249,"Ratas, ratones, rateros","['The', 'world', 'of', 'Salvador,', 'a', 'young', 'and', 'naive', 'petty', 'thief', 'is', 'changed', 'by', 'the', 'arrival', 'of', 'his', 'cousin', 'Angel,', 'an', 'ex-convict', 'in', 'search', 'of', 'easy', 'money,', 'and', 'with', 'a', 'hideout.', 'Salvador', 'gets', 'wrapped', 'up', 'in', '...', 'See', 'full', 'summary', '»', 'CarlosValencia', 'MarcoBustos', 'CristinaDávila', 'FabricioLalama', 'SebastiánCordero']"
9761,tt0253822,Tokatçi,"['A', 'tragicomedy', 'dramatizing', 'how', 'an', 'innocent', 'villager', 'is', 'driven', 'into', 'the', 'crime', 'world', 'only', 'to', 'collect', 'enough', 'cash', 'to', 'make', 'his', 'biggest', 'dream', 'come', 'true:', 'Return', 'to', 'his', 'village', 'home', 'and', 'marry', 'the', 'girl', 'next', 'door.', 'KemalSunal', 'NazanSaatçi', 'SevketAltug', 'AliSen', 'NatukBaytan']"
9763,tt0024334,Midnight Mary,"['An', 'abused', 'orphan', 'sinks', 'into', 'a', 'life', 'of', 'crime.', 'LorettaYoung', 'FranchotTone', 'RicardoCortez', 'AndyDevine', 'WilliamA.Wellman']"
9770,tt1616157,Rabb Ne Banaiyan Jodiean,"['Chandigarh-based', 'wealthy', 'businessman', 'and', 'widower,', 'Vichitra', 'Singh,', 'is', 'disappointed', 'with', 'his', 'son,', 'Avtar,', 'for', 'not', 'producing', 'a', 'son', 'as', 'a', 'heir', 'to', 'his', 'estate.', 'His', 'disappointment', 'not', 'only', 'increases...', 'See', 'full', 'summary', '»', 'PreetiArora', 'RanjeetBedi', 'KhanDally', 'GurpreetGhuggi', 'DarshanBagga']"
9783,tt0475591,Gharshana,"['A', 'vengeful', 'gangster', 'targets', 'and', 'terrorizes', 'an', 'entire', 'police', 'unit', 'and', 'their', 'families.', 'VenkateshDaggubati', 'AsinThottumkal', 'SaleemBaig', 'DanielBalaji', 'GauthamVasudevMenon']"
9792,tt0068861,The Limit,"['In', 'Los', 'Angeles,', 'black', 'motorcycle', 'police', 'officer', 'Mark', 'Johnson', 'patrols', 'gang-infested', 'neighborhoods', 'with', 'his', 'white', 'partner', 'and', 'best', 'friend,', 'Jeff', 'McMillan.', 'One', 'afternoon,', 'Mark', 'has', 'a', 'run-in', 'with...', 'See', 'full', 'summary', '»', 'YaphetKotto', 'QuinnK.Redeker', 'VirgilFrye', 'CorinneCole', 'YaphetKotto']"
9793,tt8444572,Rupinder Gandhi 2: The Robin Hood,"['An', 'honorable', 'man', 'changes', 'the', 'course', 'of', 'his', 'life', 'when', 'he', 'and', 'his', 'friends', 'make', 'some', 'decisions', 'that', 'put', 'them', 'on', 'the', 'wrong', 'side', 'of', 'the', 'law.', 'DevKharoud', 'SaanviDhiman', 'JagjeetSandhu', 'KajalBehal', 'AvtarSingh']"
9808,tt0097870,Forever Mary,"['A', 'teacher', 'discovers', 'his', 'calling.', 'Marco', 'relocates', 'to', 'Palermo', 'from', 'Milan', 'and', 'takes', 'a', 'job', 'teaching', 'in', 'a', 'reform', 'school', 'while', 'he', 'waits', 'for', 'a', 'high', 'school', 'position.', 'He', 'tries', 'to', 'understand', 'and', '...', 'See', 'full', 'summary', '»', 'MichelePlacido', 'ClaudioAmendola', 'FrancescoBenigno', 'AlessandraDiSanzo', 'MarcoRisi']"
9822,tt0154153,Andha Naal,"['After', 'an', 'engineer', 'is', 'shot', 'dead,', 'several', 'people', 'around', 'him', 'relate', 'different', 'versions', 'and', 'the', 'related', 'incidents', 'that', 'may', 'have', 'led', 'to', 'the', 'murder.', 'ShivajiGanesan', 'PandariBai', 'JawarN.Sitaraman', 'T.K.Balachandran', 'SundaramBalachander']"
9836,tt0946998,Dead Time,"['A', 'jaded', 'cop.', 'A', 'narcoleptic', 'journalist.', 'A', 'nation', 'divided.', 'A', 'Fantasy', ""you'd"", 'wish', 'never', 'come', 'true.', 'DonnyAlamsyah', 'FachryAlbar', 'ArioBayu', 'Fahrani', 'JokoAnwar']"
9852,tt0156455,Leaf on a Pillow,"['The', 'Indonesian', 'society', 'is', 'seen', 'through', 'a', 'middle-aged', ""lady's"", 'eyes', 'in', 'her', 'daily', 'encounters', 'with', 'the', 'street', 'children', 'who', 'work', 'and', 'live', 'off', 'the', 'harsh', 'and', 'sleazy', 'world', 'of', 'adults.', 'SarahAzhari', 'DeniChristantra', 'ChristineHakim', 'Heru', 'GarinNugroho']"
9854,tt7945012,King of Newark 2,"['After', 'an', 'assassination', 'attempt,', 'Mayor', 'Malcolm', 'Graves', 'fights', 'to', 'regain', 'control', 'of', 'his', 'life', 'and', 'city', 'while', 'saving', 'his', 'son', 'from', 'making', 'the', 'same', 'mistakes', 'of', 'his', 'past.', 'Based', 'on', 'Living', 'With', 'No', 'Regrets', '(2013),', 'and', 'King', 'of', 'Newark', '(2016).', 'AlonzoHerranJR', 'EricRoberts', 'ChuckZito', 'LilloBrancato', 'JamalHall']"
9862,tt4153324,Drifters,"['The', 'story', 'of', 'two', ""women's"", 'newfound', 'friendship', 'and', 'their', 'struggles', 'in', 'Stockholm', 'underworld.', 'MalinLevanon', 'LoKauppi', 'TomaszNeuman', 'JanMattson', 'PeterGrönlund']"
9867,tt0053985,Kanoon,"['A', 'lawyer', 'holds', 'the', 'eyewitness', 'evidence', 'to', 'catch', 'a', 'killer,', 'but', 'the', 'identified', 'criminal', 'is', 'the', ""lawyer's"", 'own', 'mentor,', 'prospective', 'father-in-law,', 'and', 'also', 'the', 'judge', 'who', 'presides', 'over', 'the', 'case.', 'RajendraKumarTuli', 'AshokKumar', 'NandaKarnataki', 'NanaPalsikar', 'B.R.Chopra']"
9871,tt4498800,Honor Thy Father,"['A', 'family', 'is', 'caught', 'in', 'a', 'financial', 'ruin', 'after', 'being', 'involved', 'in', 'a', 'ponzi', 'scheme.', 'JohnLloydCruz', 'MeryllSoriano', 'TirsoCruzIII', 'KrystalBrimner', 'ErikMatti']"
9872,tt0449662,Tu pa tam,"['Four', 'local', 'boys', 'borrow', 'a', 'lot', 'of', 'money', 'from', 'the', 'local', 'mafia.', 'Incompedent', 'as', 'they', 'are,', 'they', 'loose', 'the', 'money.', 'They', 'have', 'to', 'think', 'of', 'infinite', 'ways', 'to', 'earn', 'and', 'return', 'the', 'amount.', 'In', 'seven', 'days...', 'AdnanOmerovic', 'ToniCahunek', 'KlemenBucan', 'MikiBubulj', 'MitjaOkorn']"
9881,tt4572722,Androgynym,"['Unable', 'to', 'cope', 'with', 'life', 'changes,', 'a', 'sex', 'addicted', 'thug', 'turns', 'himself', 'into', 'a', 'woman.', 'TraciGardner', 'NickIway', 'PhillKoch', 'JohnLauterbach', 'NickIway']"
9896,tt2865074,Real Gangsters,"['""Real', 'Gangsters""', 'tells', 'the', 'story', 'of', 'the', 'Lo', 'Giacamo', 'family,', 'one', 'of', 'the', 'most', 'successful', 'crime', 'syndicates', 'in', 'New', 'York', 'City,', 'run', 'by', 'cousins', 'Vincent', '(Nick', 'Mancuso)', 'and', 'Jack', 'Lo', 'Giacamo', '(Frank', '...', 'See', 'full', 'summary', '»', 'PaulAmato', 'StevenBauer', 'JasonBlicker', 'FrankA.Caruso', ""FrankD'Angelo""]"
9911,tt0241588,Serpent's Path,"['A', 'man', 'enlists', 'a', 'friend', 'to', 'help', 'him', 'identify', 'and', 'exact', 'revenge', 'upon', 'his', ""daughter's"", 'murderer.', 'ShôAikawa', 'TeruyukiKagawa', 'YûreiYanagi', 'ShirôShimomoto', 'KiyoshiKurosawa']"
9913,tt15176520,Yellow Board,"['Journey', 'through', 'the', 'lives', 'of', ""Bangalore's"", 'taxi', 'drivers', 'and', 'their', 'struggles,', 'and', 'how', 'a', 'hero', 'will', 'rise', 'among', 'them.', 'PradeepBogadi', 'AhalyaSuresh', 'SadhuKokila', 'SnehaSingh', 'ThrilokReddy']"
9917,tt0108429,Udzinarta mze,"['The', 'Sun', 'of', 'the', 'Sleepless.', 'The', 'film', 'is', 'about', 'a', 'doctor', 'named', 'Gela', 'Bendeliani', '(Elgudzha', 'Burduli)', 'and', 'his', 'wealthless', 'family', 'in', 'Tbilisi', 'in', 'Soviet', 'Georgia.', 'In', 'the', 'film', 'Gela', 'Bendeliani', 'has', 'an', 'unlimited', 'capacity', 'for', 'generosity', 'and', 'forgiveness.', 'ElgujaBurduli', 'DavidKazishvili', 'LiaBabluani', 'EkaSaatashvili', 'TemurBabluani']"
9919,tt0252695,The Blue Bead,"['4', 'friends', 'who', 'are', 'mistreated', 'in', 'a', 'casino', 'want', 'to', 'get', 'revenge', 'by', 'kidnapping', 'the', 'singer', 'of', 'the', 'casino.', 'EmelSayin', 'TarikAkan', 'ZekiAlasya', 'MetinAkpinar', 'ErtemEgilmez']"
9921,tt21917050,Not Reachable,"['Cops', 'got', 'a', 'notification', 'through', 'the', 'kavalan', 'app', 'that', 'an', 'IT', 'girl', 'was', 'kidnapped.', 'when', 'the', 'police', 'arrived', 'the', 'spot', 'the', 'girl', 'got', 'murdered', 'but', 'cop', 'was', 'confused', 'that', 'the', 'victim', 'is', 'not', 'a', 'kidnapped', 'girl.', 'Then', 'where', 'is', 'the', 'kidnapped', 'girl?', 'Vishwa', 'SaiDhanyaa', 'Vijayan', 'SubhaDevaraj', 'ChandruMuruganantham']"
9926,tt4567500,Noem My Skollie: Call Me Thief,"['A', 'film', 'based', 'on', 'the', 'true', 'life', 'story', 'of', 'a', 'young', 'man', 'who', 'becomes', 'a', 'storyteller', 'in', 'jail.', 'SandiSchultz', 'TarrynWyngaard', 'DannJaquesMouton', 'GantaneKusch', 'DaryneJoshua']"
9928,tt5896470,Pravegaya,"['A', 'Young', 'man', 'fights', 'for', 'his', 'lost', 'bike', 'with', 'courage.', 'Honest', 'Gangster', 'with', 'his', 'foolish', 'brother', 'who', 'destroyed', 'everything.', 'This', 'is', 'a', 'remake', 'of', 'Tamil', 'movie', 'Polladhavan', 'aka.Ruthless', 'Man', '(2007)', 'HemalRanasinghe', 'UdariPerera', 'JacksonAnthony', 'PubuduChathuranga', 'DonaldJayantha']"
9929,tt21410730,Vattakara,"['Senthil', 'Tarun,', 'Mani', ',', 'and', 'Madhavan', 'coincidentally', 'meet', 'on', 'one', 'journey', 'with', 'their', 'personal', 'problems,', 'after', 'that', 'they', 'become', 'good', 'friends', 'and', 'share', 'their', 'personal', 'life', 'stories', 'with', 'each', 'other.', 'Satheesh', 'Saranesh', 'KBharathiKannan']"
9931,tt0083579,Arvottomat,"['A', 'criminal,', 'his', 'friend', 'and', 'his', 'former', 'girlfriend', 'find', 'their', 'lives', 'intertwining', 'with', 'each', 'other.', 'MattiPellonpää', 'PirkkoHämäläinen', 'JuusoHirvikangas', 'EskoNikkari', 'MikaKaurismäki']"
9933,tt5024512,Far Out,"['The', 'filmmaker', 'has', 'to', 'go', 'undercover', 'and', 'go', 'through', '3', 'trials', 'in', 'order', 'to', 'take', 'down', 'the', 'mob', 'boss', 'known', 'as', 'Goldberg.', 'MoeGolkar', 'JamesSirois', 'NathanOzee', 'AynsleyHamilton', 'BijanKarim']"
9946,tt11167448,Hummus Full Trailer,"['A', 'satirical', 'crime,', 'comedy', 'of', 'errors', 'that', 'involves', 'three', 'trailers', 'that', 'have', 'been', 'smuggled', 'into', 'Israel.', 'A', 'mistake', 'in', 'the', 'harbor', 'brings', 'together', 'Arabs,', 'Orthodox', 'Jews', 'and', 'a', 'gay', 'couple', 'that', 'must', 'join', 'forces', 'in', 'order', 'to', 'solve', 'the', 'mishap.', 'KerenMor', 'MenasheNoy', 'YanivBiton', 'MoniMoshonov', 'AsafKobrovsky']"
9992,tt0367878,Os Imortais,"['Every', 'year,', 'four', 'ex-soldiers', 'who', 'call', 'themselves', '""Os', 'Imortais""', '(""The', 'Immortals""),', 'get', 'together', 'with', 'four', 'women', 'to', 'celebrate', 'their', 'war', 'deeds', 'and', 'remember', 'the', 'old', 'days,', 'back', 'in', 'the', 'war.', 'On', '...', 'See', 'full', 'summary', '»', 'JoaquimdeAlmeida', 'EmmanuelleSeigner', 'NicolauBreyner', 'RogérioSamora', 'António-PedroVasconcelos']"
10001,tt12617878,Windfall,"['Marcus', 'Crawsley', 'is', 'living', 'a', 'complacent', 'day-to-day', 'life', 'at', 'work', 'and', 'dealing', 'with', 'the', 'same', 'problems', 'in', 'his', 'outside', 'relationship', '-', 'until', 'he', 'stumbles', 'across', 'two', 'thousand', 'dollars', 'at', 'work', 'and', 'has', 'to', 'deal', 'with', 'the', 'man', 'who', 'it', 'belongs', 'to.', 'MikeBarkhoff', 'TravisBarkhoff', 'YungBong', 'DillonBosler', 'MikeBarkhoff']"
10007,tt9728816,Debt,"['DEBT', 'stars', 'Ashley', 'Killips', 'as', '""Gina,""', 'a', 'tough,', 'smart-talking', 'debt', 'collector', 'for', 'a', 'shady', 'criminal', 'organization.', 'She', 'lives', 'dangerously', 'in', 'her', 'work,', 'while', 'attempting', 'to', 'keep', 'up', 'the', 'facade', 'of', 'a', '...', 'See', 'full', 'summary', '»', 'AshleyKillips', 'A.J.Orille', 'PhilRumley', 'EricHergott', 'DaveFairman']"
10009,tt14240648,National Theatre Live: Consent,"['Friends', 'take', 'opposing', 'briefs', 'in', 'a', 'rape', 'case.', 'The', 'key', 'witness', 'is', 'a', 'woman', 'whose', 'life', 'seems', 'a', 'world', 'away', 'from', 'theirs.', 'At', 'home,', 'their', 'own', 'lives', 'begin', 'to', 'unravel', 'as', 'every', 'version', 'of', 'the', 'truth', 'is', 'challenged.', 'PriyangaBurford', 'PipCarter', 'BenChaplin', 'HeatherCraney', 'RogerMichell']"
10025,tt1836883,Payanam,"['The', 'movie', 'deals', 'with', 'the', 'stance', 'of', 'the', 'government', 'officials', 'on', 'such', 'a', 'serious', 'issue', 'and', 'how', 'a', 'belated', 'decision', 'will', 'make', 'a', 'situation', 'worse,', 'in', 'an', 'already', 'edgy', 'circumstance.', 'NagarjunaAkkineni', 'PrakashRaj', 'SanaKhan', 'PoonamKaur', 'RadhaMohan']"
10026,tt1459027,Bhramaram,"['A', 'jeep', 'driver', 'finds', 'his', 'old', 'schoolmates', 'to', 'prove', 'his', 'innocence', 'after', '30', 'years.', 'Mohanlal', 'MadhanBob', 'BhoomikaChawla', 'LakshmiGopalaswamy', 'Blessy']"
10032,tt0076206,I Am Afraid,"['Journey', 'into', 'the', 'fears', 'of', 'the', 'escort', 'agent', 'Graziano,', 'guilty', 'of', 'knowing', 'too', 'much.', 'GianMariaVolontè', 'ErlandJosephson', 'MarioAdorf', 'AngelicaIppolito', 'DamianoDamiani']"
10037,tt0100508,Rodrigo D: No futuro,"['Rodrigo', 'and', 'his', 'friends', 'are', 'bored', 'teenagers', 'living', 'in', 'Medellin.', 'Rodrigo', 'wants', 'to', 'start', 'a', 'punk', 'band.', 'The', 'youths', 'mainly', 'loaf', 'around', 'the', 'hillside', 'shanty', 'towns', 'and,', 'for', 'kicks,', 'steal', 'a', 'bike', 'or', 'car,', 'or', 'shoot', 'someone.', 'RamiroMeneses', 'CarlosMarioRestrepo', 'JacksonIdrianGallego', 'VilmaDíaz', 'VíctorGaviria']"
10038,tt5090220,Kirumi,"['Kathir', 'is', 'a', 'selfish', 'youth', 'in', 'search', 'of', 'a', 'job.', 'Despite', 'being', 'married', 'and', 'having', 'a', 'child,', 'he', 'is', 'waiting', 'for', 'a', 'job', 'offer', 'that', 'he', 'feels', 'meets', 'his', 'standards.', 'Meanwhile,', 'his', 'wife', 'Anitha', 'is', 'the', '...', 'See', 'full', 'summary', '»', 'Charlie', 'DavidSolomonRaja', 'Marimuthu', 'Tamilselvi', 'AnucharanMurugaiyan']"
10041,tt0158331,Victoria No. 203,"['Numerous', 'plot', 'lines', 'intersect', 'in', 'this', 'comedic', 'romp', 'about', 'a', 'female', 'Victoria-carriage', 'driver', 'who', 'disguises', 'herself', 'as', 'a', 'boy,', 'and', 'the', 'hunt', 'for', 'the', 'stash', 'of', 'diamonds', 'hidden', 'in', 'her', 'Victoria.', 'AshokKumar', 'PranSikand', 'NavinNischol', 'SairaBanu', 'Brij']"
10065,tt11766104,Ace of Hearts,"['As', 'Ace', 'Matthews', 'helps', 'his', 'brother', 'investigate', 'a', 'case,', 'he', 'finds', 'himself', 'reliving', 'the', 'trauma', 'of', 'his', 'past', 'and', 'unprepared', 'to', 'solve', 'the', 'mystery', 'of', 'his', 'present.', 'MichaelOchotorena', 'AdamMoore', 'MadelyneWaite', 'JosephCarpenter', 'JacobLauritzen']"
10067,tt0086462,Patsany,"['A', 'former', 'athlete', 'runs', 'a', 'camp', 'dedicated', 'to', 'reforming', 'juvenile', 'criminals,', 'a', 'tough', 'job', 'with', 'no', 'quick', 'payoffs.', 'OlgaMashnaya', 'AndreiZykov', 'ValeriyPriyomykhov', 'YekaterinaVasilyeva', 'DinaraAsanova']"
10069,tt2330927,Julayi,"['After', 'helping', 'the', 'police', 'foil', 'a', 'violent', 'heist,', 'a', 'sharp', 'minded', 'young', 'man', 'must', 'evade', 'the', 'criminal', 'mastermind', 'whose', 'plans', 'he', 'has', 'thwarted.', 'AlluArjun', ""IleanaD'Cruz"", 'RajendraPrasad', 'SonuSood', 'TrivikramSrinivas']"
