,id,title,tags
16247,tt4625030,Be Somebody,"['Richard', 'is', 'a', 'writer', 'who', 'travels', 'from', 'New', 'York', 'City', 'to', 'Detroit,', 'Michigan', 'to', 'complete', 'an', 'overdue', 'novel.', 'Although', 'he', 'is', 'under', 'increasing', 'pressure', 'from', 'his', 'publisher,', ""Richard's"", 'daydreaming', 'is', '...', 'See', 'full', 'summary', '»', 'HarleyWallen', 'ConnieKincer', 'CiscoReyes', 'MelvinJacksonJr.', 'DonOverton']"
16251,tt0475239,Clutch,"['Clutch', 'is', 'the', 'story', 'of', 'a', 'struggling', 'race', 'car', 'driver', 'who', 'puts', 'it', 'all', 'on', 'the', 'line.', 'He', 'risks', 'his', 'life,', 'friends,', 'and', 'freedom', 'when', 'he', 'takes', 'a', 'wrong', 'turn', 'in', 'his', 'attempts', 'to', 'support', 'his', 'racing.', 'JayRowlands', 'AlanLuxmore', 'AmyColton', 'FredButler', 'JayRowlands']"
16266,tt0129979,Haiducii,"['During', 'the', '18th', 'century', 'in', 'the', 'mountains', 'of', 'Wallachia,', 'a', 'band', 'of', 'outlaws', 'aims', 'to', 'undermine', 'the', 'rule', 'of', 'the', 'Phanariots', 'and', 'the', 'Ottomans.', 'Two', 'stepbrothers,', 'Sarbu', 'and', 'Amza,', 'lead', 'this', 'band', 'with', 'their', 'complex', 'and', 'violent', 'relationship.', 'IonBesoiu', 'MargaBarbu', 'AmzaPellea', 'ElisabetaJar', 'DinuCocea']"
16269,tt3342558,Talakjung vs Tulke,"['Tulké', 'is', 'a', 'day-laborer', 'in', 'a', 'Nepalese', 'mountain', 'village.', 'He', 'struggles', 'to', 'reclaim', 'his', 'lost', 'aristocratic', 'identity,', 'while', 'a', 'violent', 'revolution', 'disrupts', 'every', 'aspect', 'of', 'village', 'life.', 'KhagendraLamichhane', 'DayahangRai', 'ShushankMainali', 'ReechaSharma', 'NischalBasnet']"
16292,tt0245871,Donga,"['When', 'her', 'husband', 'is', 'attacked', 'by', 'the', 'goons,', 'Sharada', 'hides', 'baby', 'Chiranjeevi', 'in', 'a', 'bush', 'and', 'runs', 'away', 'to', 'escape', 'the', 'goons.', 'He', 'was', 'found', 'of', 'an', 'elephant', 'who', 'raises', 'him', 'as', 'his', 'own', 'child', 'in', 'the', '...', 'See', 'full', 'summary', '»', 'Chiranjeevi', 'Radha', 'KaikalaSatyanarayana', 'Raogopalrao', 'A.KodandaramiReddy']"
16297,tt0013674,The Three Must-Get-Theres,"['This', 'delightful', 'burlesque', 'of', 'Alexandre', ""Dumas'"", 'famous', 'adventure', 'narrative', '(and', 'then-leading', 'screen', 'swashbuckler', 'Douglas', ""Fairbanks'"", 'hit', 'films)', 'represented', 'one', 'of', 'writer/director/star', 'Max', '...', 'See', 'full', 'summary', '»', 'MaxLinder', 'BullMontana', 'FrankCooke', 'CarolineRankin', 'MaxLinder']"
16307,tt0157199,Yaarron Ka Yaar,"['Low-caste', 'Nathu', 'becomes', 'a', 'proud', 'father', 'of', 'a', 'son,', 'and', 'is', 'asked', 'to', 'fetch', 'some', 'water', 'to', 'clean', 'the', 'child.', 'When', 'he', 'goes', 'to', 'the', 'well,', 'he', 'finds', 'it', 'dry,', 'and', 'goes', 'on', 'to', 'a', 'private', 'pond,', 'owned', 'by', '...', 'See', 'full', 'summary', '»', 'ShatrughanSinha', 'LeenaChandavarkar', 'PremnathMalhotra', 'AchalaSachdev', 'A.Bhimsingh']"
16330,tt0071899,The Immortals,"[""It's"", 'the', 'story', 'of', 'a', 'few', 'men', 'that', 'wonder', 'across', 'Europe', 'trying', 'to', 'come', 'home', 'and', 'rebuild', 'what', 'Mihai', 'Viteazul', 'called', '""romanian', 'dream"".', 'AmzaPellea', 'IonBesoiu', 'IlarionCiobanu', 'SergiuNicolaescu', 'SergiuNicolaescu']"
16339,tt1509735,Baanam,"['The', 'journey', 'of', 'a', 'young', 'IPS', 'aspirant', 'Bhagat', 'who', 'is', 'the', 'son', 'of', 'a', 'former', 'Naxalite.', 'AkuratiRamhith', 'Bhanuchander', 'RandhirGatla', 'VajjaVenkataGiridhar', 'ChaitanyaDantuluri']"
16355,tt0242636,Mahabharat,"['A', 'dynastic', 'struggle', 'between', 'the', 'collateral', 'branches', 'of', 'the', 'Kuru', 'clan,', 'the', 'Kauravas', 'and', 'Pandavas,', 'for', 'the', 'throne', 'of', 'Hastinapur', 'leads', 'to', 'the', 'Kurukshetra', 'War.', 'AbhiBhattacharya', 'PradeepKumar', 'Padmini', 'DaraSinghRandhawa', 'BabubhaiMistry']"
16362,tt0402094,The Cecilia Masagca Story: Antipolo Massacre (Jesus Save Us!),"['Possessed', 'by', 'an', 'evil', 'spirit', 'lurked', 'into', 'his', 'soul', 'Winifredo', '(Cesar', 'Montano)', 'brought', 'misery', 'and', 'affliction', 'to', 'his', 'once', 'happy', 'and', 'contented', 'family', 'life.', 'Cecilia', '(Dawn', 'Zulueta)', 'tried', 'to', 'save', '...', 'See', 'full', 'summary', '»', 'CesarMontano', 'DawnZulueta', 'BootsAnson-Roa', 'AngelicaPanganiban', 'CarloJ.Caparas']"
16379,tt0328619,Wakai kizoku-tachi: 13-kaidan no Maki,"['Maki', 'is', 'the', 'leader', 'of', 'a', 'female', 'gang', 'that', 'fights', 'for', 'justice,', 'but', 'she', 'is', 'taken', 'and', 'sent', 'to', 'a', 'sadistic', ""women's"", 'prison.', 'EtsukoShihomi', 'MisaOhara', 'HiroshiNawa', 'TatsuyaNanjô', 'MakotoNaitô']"
16380,tt0441764,Harvest of Redemption,"['Harvest', 'of', 'Redemption', 'was', 'inspired', 'by', 'a', 'true', 'story', 'which', 'occurred', 'in', 'the', 'Texas', 'Rio', 'Grande', 'Valley', 'in', 'the', ""1920's."", 'It', 'is', 'a', 'coming', 'of', 'age', 'story', 'about', 'a', 'young', ""Latino's"", 'struggle', 'as', 'he', 'grows', 'up', '...', 'See', 'full', 'summary', '»', 'VanessaAlvarado', 'RosaAnzaldua', 'ArturoAyala', 'JonBoatwright', 'JavierChapa']"
16382,tt0305301,Bilib ako sa'yo,"['After', 'losing', 'his', 'job', 'for', 'nearly', 'losing', 'a', 'cargo', 'of', 'gold', 'bars', 'in', 'a', 'holdup,', 'Gatdula', 'finds', 'himself', 'working', 'as', 'a', 'nightclub', 'bouncer.', 'There', 'he', 'meets', 'and', 'is', 'smitten', 'by', 'Varga,', 'a', 'college', 'coed', 'forced', 'by', 'poverty', 'to', 'work', 'as', 'a', 'ramp', 'model.', 'RobinPadilla', 'JoyceJimenez', 'DennisPadilla', 'EddieGutierrez', 'EddieRodriguez']"
16384,tt0056221,Commando,"['A', 'French', 'Foreign', 'Legion', 'commander', 'is', 'told', 'to', 'assemble', 'a', 'unit', 'and', 'capture', 'an', 'Algerian', 'rebel', 'leader.', 'He', 'gathers', 'in', 'his', 'old', 'unit,', 'most', 'of', 'whom', 'are', 'no', 'longer', 'in', 'top', 'form.', 'One', 'is', 'having', '...', 'See', 'full', 'summary', '»', 'StewartGranger', 'DorianGray', 'LeoAnchóriz', 'RafaelLuisCalvo', 'FrankWisbar']"
16391,tt1757772,Jackie,"['Life', 'takes', 'a', 'turn', 'for', 'Jackie,', 'a', 'happy-go-lucky', 'chap', 'who', 'has', 'to', 'go', 'in', 'search', 'of', 'a', 'girl', 'for', 'whose', 'disappearance', 'he', 'has', 'taken', 'the', 'blame.', 'PuneethRajkumar', 'Bhavana', 'RangayanaRaghu', 'Shobharaj', 'Soori']"
16398,tt13775060,LEGO SCP Foundation: Containment Lockdown,"['A', 'Test', 'Subject', 'and', 'a', 'questionable', 'sidekick', 'escape', 'a', 'dangerous', 'laboratory', 'in', 'order', 'to', 'get', 'to', 'the', 'free', 'world.', 'CehArseniy', 'CmeAx', 'Blandeer', 'GoldBrick', 'Starwarsstudio100']"
16409,tt0352511,Lagan,"['Burma-based', 'widow,', 'Parvati,', 'along', 'with', 'two', 'sons,', 'Prem', 'and', 'Rajesh,', 're-locates', 'to', 'Bombay', 'to', 'live', 'with', 'her', 'late', ""husband's"", 'friend', 'and', 'widower,', 'Sewakram,', 'and', 'his', 'two', 'daughters,', 'Shanti', 'and', 'Durga....', 'See', 'full', 'summary', '»', 'Nutan', 'ParikshitSahni', 'PremChopra', 'FaridaJalal', 'Ramanna']"
16441,tt0084901,Big Shar,"['Released', 'from', 'prison', 'after', 'five', 'years,', 'con-artist', 'Szu', 'is', 'sent', 'packing', 'by', 'his', 'young', 'wife;', 'he', 'heads', 'for', 'the', 'town', 'of', 'Lutyn', 'where', 'he', 'runs', 'a', 'con', 'and', 'attracts', 'the', 'interest', 'of', 'Jurek,', 'a', 'young', 'cab', '...', 'See', 'full', 'summary', '»', 'JanNowicki', 'AndrzejPieczynski', 'DorotaPomykala', 'LeonNiemczyk', 'SylwesterChecinski']"
16443,tt22490660,Armageddon Code,"['A', 'foreign', 'trip', 'changes', 'the', 'lives', 'of', 'three', 'brothers', 'who', 'come', 'across', 'an', 'ancient', 'treasure', 'that', 'belonged', 'their', 'grandfather.', 'This', 'discovery', 'will', 'lead', 'them', 'to', 'the', 'greatest', 'adventure', 'of', 'their', '...', 'See', 'full', 'summary', '»', 'SandroAlcantara', 'FelipeFolgosi', 'DanielFriesen', 'MarineFriesen', 'DanielFriesen']"
16445,tt2050589,Out of Touch,"['Two', 'men,', 'a', 'former', 'ministry', 'chief', 'and', 'his', 'business', 'partner,', 'have', 'less', 'than', '48', 'hours', 'to', 'save', 'their', 'jobs', 'and', 'reputations.', 'An', 'absurd', 'chain', 'of', 'events', 'threatens', 'to', 'destroy', 'everyone', 'in', 'this', 'fast', 'paced', 'crime', 'thriller.', 'GentjanZenelaj', 'RoziKotani', 'LaertisVasiliou', 'TatianaCotiuba', 'AndyDeliana']"
16453,tt19712142,Na venta paduthunna chinnadevadamma,"['Krishna', '(Akhila', 'Aakarshana),', 'daughter', 'of', 'Bangaru', 'Raju,', 'sarpanch', 'of', 'Ravulapalem', 'and', 'Radha', '(Tej', 'Kurapati),', 'son', 'of', 'Bapineedu,', 'sarpanch', 'of', 'Juvvalapalem,', 'run', 'away', 'from', 'their', 'homes', 'due', 'to', '...', 'See', 'full', 'summary', '»', 'TejKurapati', 'AkhilaAakarshana', 'KalpanaReddy', 'TanikellaBharani', 'VandelaVenkat']"
16467,tt0143012,Zatoichi's Vengeance,"['Promising', 'to', 'make', 'a', 'delivery', 'for', 'a', 'dying', 'man,', 'the', 'blind', 'swordsman', 'Zatoichi', 'comes', 'across', 'the', 'usual', 'crime', 'gangs', 'but', 'also', 'meets', 'a', 'blind', 'monk', 'who', 'brings', 'into', 'question', 'his', 'use', 'of', 'violence.', 'ShintarôKatsu', 'ShigeruAmachi', 'JunHamamura', 'MayumiOgawa', 'TokuzôTanaka']"
16471,tt9212808,Aham Brahmasmi,"['International', 'brand', 'ambassador', 'of', 'Sanskrit,', 'Megastar', 'Aazaad', 'created', 'a', 'mega', 'movie', 'titled', 'Aham', 'Brahmasmi', 'to', 'project,', 'promote', 'and', 'protect', 'the', 'oldest', 'ancient', 'Language', 'of', 'the', 'world,', 'Sanskrit', '...', 'See', 'full', 'summary', '»', 'MegastarMaharishi', 'MegastarMaharishi']"
16477,tt0464032,"Guns, Drugs and Dirty Money","['As', 'this', 'caper', 'unfolds', 'you', 'will', 'experience', 'cool', 'riffs,', 'tattoos,', 'excessive', 'drug', 'use,', 'brief', 'nudity,', 'extremely', 'strong', 'language,', 'mayhem,', 'murder', 'and', 'a', 'hail', 'of', 'gunfire.', 'AnthonyMoscato', 'AlexSafi', 'JasonWaugh', 'JamesHyde', 'JohnAnton']"
16485,tt6296148,Mobile Suit Gundam: The Origin IV - Eve of Destiny,"['Char', 'saved', 'Lalah', 'on', 'the', 'Earth', 'after', 'he', 'was', 'expelled', 'from', 'military', 'academy', 'for', 'the', 'rebellion.', 'Tem', 'Ray', 'goes', 'to', 'the', 'Moon', 'because', 'he', 'heard', 'a', 'news', 'that', 'Dr.', 'Minovsky', 'tries', 'to', 'defect', 'from', 'Zeon.', 'ShûichiIkeda', 'SaoriHayami', 'JinUrayama', 'BanjôGinga', 'YoshikazuYasuhiko']"
16488,tt0186890,Bobbili Puli,"['The', 'story', 'of', 'a', 'war-hero', 'who', 'returns', 'to', 'his', 'place', 'only', 'to', 'find', 'the', 'society', 'in', 'a', 'mess', 'and', 'tries', 'to', 'repair', 'it', 'in', 'his', 'own', 'way', 'and', 'ends', 'up', 'getting', 'hanged.', 'N.T.RamaRao', 'Sridevi', 'KongaraJaggaiah', 'KaikalaSatyanarayana', 'DasariNarayanaRao']"
16491,tt9614490,Little Boy,"['A', 'Little', 'Boy', 'from', 'North', 'east', 'India', ',', 'Arunachal', 'Pradesh', 'looses', 'his', 'father', 'at', 'a', 'tender', 'age', 'of', '12', 'years.', 'from', 'Little', 'Boy', 'to', 'a', 'powerful', 'man', '.', 'amid-st', 'all', 'odds', 'and', 'struggles', 'how', 'a', 'little', 'boy', 'is', 'transformed', 'into', 'a', 'man', 'of', 'steel.', 'YajuvendraSingh', 'ShishirSharma', 'EhasanKhan', 'DoleyDoljee', 'ShirazHenry']"
16515,tt12905998,Kick-Sudden Death,"['A', 'dangerous', 'game', 'of', 'cat', 'and', 'mouse', 'begins', 'when', 'aspiring', 'young', 'soccer', 'players', 'Dan', 'and', 'Steve', 'bribe', 'their', 'way', 'into', 'a', 'premier', 'league', 'football', 'stadium', 'to', 'play', 'in', 'an', 'illicit', 'underground', 'match', 'one', 'fateful', 'night.', 'Sudden', 'Death', 'has', 'a', 'new', 'meaning!', 'DanielBayle', 'PeteLee-Wilson', 'KellieShirley', 'AustinStaton', 'MarcusWarren']"
16519,tt5545098,Menandros & Thaïs,"['A', 'kidnapped', 'bride.', 'A', 'distraught', 'hero.', 'Odysseys', 'through', 'surreal', 'worlds.', 'Menandros', 'and', 'Thaïs', 'are', 'freshly', 'married,', 'but', 'the', 'wedding', 'day', 'ends', 'bloodily.', 'Thaïs', 'is', 'abducted', 'by', 'pirates.', 'Searching', '...', 'See', 'full', 'summary', '»', 'JakubGottwald', 'JessycaR.Hauser', 'OndrejBauer', 'ViolettaZupancic', 'OndrejCikan', 'AntoninSilar']"
16525,tt1562904,To Die Is Hard,"['When', 'a', 'gang', 'of', 'terrorists', 'invade', 'a', 'campus', 'building,', ""it's"", 'up', 'to', 'English', 'professor', 'Joe', 'McCann', 'to', 'save', 'the', 'day.', 'GlennBerggoetz', 'BairdLefter', 'LaurenvonEngeln', 'GregNemer', 'GlennBerggoetz']"
16531,tt15830650,Family First,"['A', 'wife', 'is', 'murdered,', 'a', 'daughter', 'disappears,', 'and', 'the', 'lives', 'of', 'three', 'adopted', 'brothers', 'fall', 'apart.', 'Months', 'later,', 'everyone', 'has', 'moved', 'on', 'but', 'the', 'youngest', 'brother,', 'Keeno', 'Marshall,', 'who', 'moves', 'mountains', 'to', 'try', 'to', 'find', 'his', 'presumed', 'dead', 'daughter.', 'AndrewJacobBrown', 'ChristopherShaneLowry', 'JohnChenoweth', 'BrianEberly', 'AndrewJacobBrown']"
16546,tt0250213,Ankusham,"['The', 'honest', 'cop', '(Rajasekhar)', 'tries', 'to', 'bring', 'a', 'crook', '(Rami', 'Reddy)', 'to', 'justice.', 'Rajasekhar', 'Jeevitha', 'RamiReddy', 'M.S.Reddy', 'KodiRamakrishna']"
16551,tt10521084,Suatu Ketika,"['A', 'group', 'of', 'underprivileged', 'local', 'school', 'kids', 'go', 'against', 'all', 'odds', 'to', 'form', 'a', 'soccer', 'team', 'to', 'compete', 'in', 'the', 'JG', 'Davidson', 'Cup', 'tournament', 'to', 'fight', 'the', 'reigning', 'champion', '-', 'the', 'highly', 'privileged', 'British', 'school,', 'St', 'James.', 'Namron', 'PekinIbrahim', 'DanialAkmalFariz', 'DhevaNaish', 'PrakashMurugiah']"
16553,tt8778584,The Diabolical Schemes of Thadeus Jackson,"['Former', 'NSA', 'cyber-security', 'asset', 'Thadeus', 'Jackson', 'risks', 'it', 'all', 'in', 'an', 'attempt', 'to', 'kill', 'The', 'Supremacist,', 'Defender', 'of', 'Capitalism', 'and', 'The', 'American', 'Way.', 'A', 'Son', 'Of', 'A', 'Crow', 'Production.', 'A', 'Brandon', 'Crowson', 'Film.', 'Expected', 'to', 'be', 'released', 'in', '2021.', 'SeanSimmons', 'BikelaAsfaw', 'BryceAustin', 'KathyAverill', 'BrandonCrowson']"
16560,tt0042846,Pirates of the High Seas,"['Two', 'ex-Navy', 'buddies', 'travel', 'to', 'a', 'tropical', 'island', 'to', 'help', 'search', 'for', 'a', 'fugitive', 'Nazi', 'and', 'a', 'fortune', 'in', 'diamonds', 'stolen', 'by', 'him', 'during', 'WWII,', 'and', 'encounter', 'multiple', 'dangers', 'at', 'the', 'hand', 'of', 'a', 'gang', '...', 'See', 'full', 'summary', '»', 'BusterCrabbe', 'LoisHall', 'TommyFarrell', 'GeneRoth', 'SpencerGordonBennet', 'ThomasCarr']"
16565,tt4306116,Three Brave,"['3', 'Bahadur', 'is', 'the', 'story', 'of', 'three', 'extraordinary', 'children', 'who', 'rise', 'from', 'the', 'most', 'unlikeliest', 'of', 'places', 'and', 'save', 'their', 'town', 'from', 'the', 'evil', 'that', 'plagues', 'it.', 'Equipped', 'with', 'courage', 'and', 'super', 'powers...', 'See', 'full', 'summary', '»', 'MuneebaYaseen', 'HanzalaShahid', 'ZuhabKhan', 'BehrozeSabzwari', 'SharmeenObaid-Chinoy']"
16594,tt0123028,The Betrayal,"['A', 'naively', 'honorable', 'samurai', 'comes', 'to', 'the', 'bitter', 'realization', 'that', 'his', 'devotion', 'to', 'moral', 'samurai', 'principles', 'makes', 'him', 'an', 'oddity', 'among', 'his', 'peers', 'and', 'a', 'very', 'vulnerable', 'oddity', 'in', 'consequence.', 'RaizôIchikawa', 'KaoruYachigusa', 'ShihoFujimura', 'IchirôNakatani', 'TokuzôTanaka']"
16619,tt0478268,Solitaire,"['""Solitaire""', 'is', 'a', 'story', 'of', 'thievery', 'and', 'the', 'lengths', 'that', 'a', 'group', 'of', 'young', 'criminals', 'will', 'go', 'through', 'in', 'order', 'to', 'do', 'exactly', 'that.', 'Stars', 'the', 'legendary', 'Marilyn', 'Chambers', 'MarilynChambers', 'NickJandl', 'AlexFraioli', 'ShortSleeveSampson', 'FrankDurant']"
16631,tt1800757,The Sinner,"['A', 'man', 'named', 'Fisher', 'Rood', 'helps', 'a', 'lost', 'soul', 'and', 'dispenses', 'Divine', 'justice', 'while', 'out', 'running', 'the', 'law', 'and', 'the', 'agents', 'of', 'an', 'evil,', 'global', 'corporation.', 'DavidChristopher', 'SavannahWelch', 'KatherineWillis', 'JesseDayton', 'CharlesWiedman']"
16632,tt0082112,Bukit Kepong,"['Bukit', 'Kepong', 'is', 'an', 'adaptation', 'from', 'Bukit', 'Kepong', 'incident', 'that', 'was', 'an', 'armed', 'encounter', 'which', 'took', 'place', 'on', '23', 'February', '1950', 'between', 'the', 'Federation', 'of', 'Malaya', 'Police', 'and', 'the', 'gunmens', 'of', 'Malayan', 'Communist', 'Party', 'during', 'the', 'Malayan', 'Emergency.', 'SuhainaYahya', 'JamaliahArshad', 'HusseinAbuHassan', 'AidaAhmad', 'JinsShamsuddin']"
16660,tt1534474,Nuryan,"['About', 'a', 'mysterious', 'school', 'where', 'the', 'students', 'hold', 'a', 'deadly', 'secret', 'they', 'cannot', 'reveal.', 'AdamJarrell', 'HelenMutch', 'BroganWest', 'AkanAziz', 'BenMyers']"
16661,tt0136527,Bullets Don't Come Back,"['A', 'recently', 'widowed', 'young', 'farmer', 'is', 'mistaken', 'for', 'the', 'notorious', 'leader', 'of', 'a', 'ruthless', 'gang', 'of', 'bandits.', 'Now,', 'a', 'feared', 'convict,', 'the', 'police,', 'and', 'a', 'band', 'of', 'thieves', 'are', 'after', 'him.', 'Can', 'he', 'stay', 'alive,', 'and', 'save', 'his', 'loved', 'ones?', 'KostasKazakos', 'AngelosAntonopoulos', 'MemaStathopoulou', 'SpyrosKalogirou', 'NikosFoskolos']"
16673,tt0402331,Kumander Bawang,"['HERBERT', 'BAUTISTA', 'IS', 'A', 'YOUNG', 'aswang-buster', 'SUPERHERO', 'IN', 'THIS', 'FARCE,', 'THAT', 'COMBINES', 'COMEDY,', 'HORROR,', 'FOLKLORE,', 'HerbertBautista', 'MatRanilloIII', 'MatetDeLeon', 'MiaPratts', 'Ramje']"
16674,tt7383124,The Punch,"['Two', 'choices,', 'hustle', 'in', 'the', 'streets', 'or', 'step', 'in', 'the', 'ring', 'and', 'become', 'a', 'champion.', 'The', 'greatest', 'battle', 'is', 'fought', 'within.', 'SaidBey', 'AbdeslamBouhcini', 'TarikBoukhari', 'SandiaTajdin', 'MohamedAmineMouna']"
16682,tt0433438,Real Premonition,"['A', 'young', 'Moroccan', 'man', 'fulfills', 'his', 'dream', 'of', 'going', 'to', 'America', 'only', 'to', 'find', 'himself', 'caught', 'in', 'a', 'triangle', 'of', 'two', 'warring', 'mafia', 'families', 'and', 'the', 'FBI.', 'BenAffan', 'ZiadAhmed', 'TonyLewisCentore', 'SheriLawrence', 'ZiadAhmed']"
16700,tt10815982,Officer Arjun Singh IPS,"['When', 'a', 'self-righteous', 'police', 'officer', 'is', 'transferred', 'to', 'Allahabad', 'with', 'a', 'mission,', 'he', 'attempts', 'to', 'restore', 'the', 'dignity', 'of', 'the', 'force,', 'but', 'ends', 'up', 'manipulating', 'the', 'law', 'to', 'seek', 'justice.', 'PriyanshuChatterjee', 'RaaiLaxmi', 'AmitMisra', 'GovindNamdeo', 'ArshadSiddiqui']"
16723,tt2101405,New Prime,"['Two', 'bounty', 'hunters', 'attempt', 'to', 'take', 'down', 'a', 'terrorist', 'known', 'as', '""The', 'Phantom""', 'and', 'to', 'save', 'the', 'planet,', 'New', 'Prime.', 'BrettDriver', 'SaraFreites', 'ThomasGore', 'ChrisKendall', 'OlanRogers']"
16727,tt0079712,Perro callejero II,"['After', 'serving', 'his', 'sentence,', '""perro""', 'returns', 'to', 'his', 'old', 'neighborhood.', 'ValentínTrujillo', 'BlancaGuerra', 'PatriciaRivera', 'NarcisoBusquets', 'GilbertoGazcón']"
16730,tt0262430,Gaayam,"['Durga', 'is', 'all', 'set', 'to', 'marry', 'Anitha', 'and', 'settle', 'down,', 'but', 'things', 'change', 'when', 'his', 'brother', 'is', 'killed', 'by', 'the', 'local', 'MLA,', 'who', 'wants', 'to', 'settle', 'the', 'score', 'with', 'the', 'mafia.', 'JagapathiBabu', 'Revathi', 'KotaSrinivasaRao', 'Sivakrishna', 'RamGopalVarma']"
16739,tt8717064,Chained,"['When', 'lives', 'are', 'challenged', 'the', 'game', 'will', 'never', 'be', 'the', 'same.', 'TyhemCommodore', 'TiffanyEmanuel', 'CarlosGarcia', 'LexieJose', 'DeborahCardona', 'KapriEdwards', 'SheericeMartinez', 'KishaMorales']"
16759,tt9430574,Ranveer,"['Ranveer', '(Sushil', 'Sitaula)', 'is', 'a', 'young,', 'energetic', 'and', 'straightforward', 'guy', 'from', 'Dhangadhi', 'and', 'is', 'in', 'love', 'with', 'Maya', '(Supushpa', 'Bhatta).', 'He', 'faces', 'emotional', 'breakdown', 'after', 'a', 'life', 'changing', 'incident...', 'See', 'full', 'summary', '»', 'SushilSitaula', 'SubekshaKhadka', 'SupushpaBhatta', 'PrasantTamrakar', 'GovindSinghBhandari']"
16772,tt23723694,Exile,"['An', 'action-packed', 'film', 'about', 'the', 'Love', 'of', 'God', '-', 'EXILE', 'is', 'loosely', 'based', 'on', 'the', 'life', 'of', 'the', 'Biblical', 'character', 'Moses.', 'When', 'a', 'ninja', 'assassin', 'must', 'leave', 'behind', 'everything', ""he's"", 'ever', 'known,', 'he', 'finds', 'new', 'life', 'and', 'love', 'in', 'unexpected', 'places.', 'KhaiBoih', 'NuamBoih', 'PeterLian', 'GinMung', 'ThangMung', 'NuamBoih']"
16781,tt14025850,Kaliveera,"['Kaliveera', '-', 'The', 'Indian', 'Warrior', 'is', 'an', 'upcoming', 'action', 'drama', 'fiction', 'movie.', 'Starring', 'debutant', 'Ekalavyaa', 'in', 'a', 'lead', 'role.', 'Produced', 'by', 'Jyothi', 'Arts.', 'Written', 'and', 'Directed', 'by', 'Aviram', 'ChirashreeAnchan', 'Ekalavyaa', 'Aviram']"
16784,tt15744288,Dheeran,"['Dheeran', 'is', 'an', 'suspense', 'thriller', 'with', 'drama', 'and', 'deal', 'with', 'drug', 'and', 'the', 'hands', 'behind', 'it', 'it', 'is', 'a', 'classic', 'story', 'of', 'a', 'right', 'man', 'in', 'a', 'wrong', 'place', 'it', 'starts', 'with', 'hero', 'and', 'his', 'friends', 'along', 'with', '...', 'See', 'full', 'summary', '»', 'Swamy.Y.b.n', 'LakshaShetty', 'PramodShetty', 'Bhaskar', 'SwamyYBN']"
16795,tt2231480,Dylan Dog: Il trillo del diavolo,"['""My', 'name', 'is', 'Dylan', 'Dog,', ""I'm"", 'a', 'nightmare', 'inquiring,', 'but', 'lately', ""I'm"", 'a', 'failed', '...""', 'so', 'begins', 'the', 'new', 'adventure', 'of', 'the', 'beloved', 'Old', 'Boy,', 'now', 'exhausted', 'and', 'tormented', 'by', 'strange', 'nightmares', 'for', '...', 'See', 'full', 'summary', '»', ""RobertoD'Antona"", 'FrancescoEmulo', 'MicheleFriuli', 'BarbaraDeFlorio', ""RobertoD'Antona""]"
16799,tt0320321,Pulan Visaaranai,"['Dharma,', 'an', 'auto', 'driver,', 'works', 'for', 'RR,', 'an', 'influential', 'politician,', 'and', 'kidnaps', 'young', 'women.', 'Investigating', 'officer', 'DCP', 'Raj,', 'who', 'was', 'earlier', 'suspended', 'due', 'to', 'political', 'pressure,', 'must', 'bring', 'him', 'to', 'justice.', 'Vijayakanth', 'Rupini', 'M.N.Nambiar', 'RadhaRavi', 'R.K.Selvamani']"
16813,tt0247924,Anaganaga Oka Roju,"['Two', 'runaway', 'lovers', 'are', 'wanted', 'both', 'by', 'the', 'police', 'and', 'a', 'bunch', 'of', 'crooks.', 'Unknown', 'to', 'them', 'they', 'carry', 'a', 'powerful', 'evidence', 'that', 'can', 'expose', 'a', 'dirty', 'political', 'plot.', 'The', 'only', 'person', 'who', 'can', 'help', '...', 'See', 'full', 'summary', '»', 'J.D.Chakravarthi', 'UrmilaMatondkar', 'Brahmanandam', 'Raghuvaran', 'RamGopalVarma']"
16819,tt1208714,Pepeng Agimat,"['Folk', 'hero', 'Pepeng', 'Agimat--Pepeng', 'Amulet', 'in', 'English--fights', 'the', 'Philippine', 'mythical', 'creatures', 'of', 'the', 'night:', 'the', 'manananggal,', 'the', 'magkukulam,', 'the', 'aswang,', 'the', 'tikbalang,', 'and', 'the', 'tiyanak.', 'RamonRevilla', 'GloriaRomero', 'RosemarieGil', 'AlonaAlegre', 'TonyCayado']"
16821,tt1485063,Setem,"['Revolves', 'around', 'a', 'precious', 'postage', 'stamp', 'and', 'attempts', 'to', 'steal,', 'obtain', 'it.', 'AfdlinShauki', 'VanidaImran', 'QueHaidar', 'BrontPalarae', 'KabirBhatia']"
16833,tt2290968,R.I.P,"['New', 'York', 'cop,', 'try', 'to', 'find', 'the', 'killers', 'of', 'his', 'daughter', 'after', 'she', 'got', 'killed', 'in-front', 'of', 'her', 'mom.', 'EiasKam', 'BaselyKon', 'GusKon', 'FawziMansour', 'TarikFreitekh']"
16842,tt6530282,Guilty,"['The', 'final', '72-hours', 'in', 'the', 'life', 'of', 'Bali', ""Nine's"", 'Myuran', 'Sukumaran,', 'who', 'became', 'an', 'accomplished', 'artist', 'on', 'death', 'row', 'before', 'his', 'execution', 'by', 'Indonesian', 'firing', 'squad', 'in', 'April', '2015.', 'AdamMcConvell', 'BelaKusumahKasim', 'AndreOngCarlesso', 'GandaMarpaung', 'MatthewSleeth']"
